x	y	z	Deposition of new CENPA-containing nucleosomes at the centromere
204	319	42	1
224	319	42	2
226	319	42	1
230	319	42	1
242	319	42	1
229	320	42	1
241	320	42	2
230	321	42	1
226	322	42	1
231	322	42	1
225	303	43	1
220	308	43	1
220	309	43	1
242	309	43	1
217	310	43	1
234	310	43	1
234	311	43	1
236	311	43	1
238	311	43	1
219	312	43	1
230	315	43	1
238	315	43	1
245	315	43	1
204	316	43	1
223	316	43	1
241	316	43	1
228	318	43	1
220	304	44	1
220	308	44	1
219	310	44	2
219	311	44	1
235	311	44	1
239	311	44	1
231	312	44	1
243	312	44	1
211	314	44	1
221	314	44	1
237	314	44	1
220	315	44	1
222	315	44	2
204	316	44	2
230	317	44	2
231	317	44	2
242	317	44	1
223	318	44	2
228	320	44	1
231	320	44	1
229	321	44	1
230	321	44	1
