x	y	z	NEP/NS2 Interacts with the Cellular Export Machinery
230	287	38	1
189	288	38	2
190	288	38	1
193	288	38	1
197	288	38	1
209	288	38	2
218	288	38	1
219	288	38	2
220	288	38	2
224	288	38	1
236	288	38	1
186	289	38	2
192	289	38	4
193	289	38	1
195	289	38	1
200	289	38	1
203	289	38	2
204	289	38	1
207	289	38	1
215	289	38	2
217	289	38	2
219	289	38	1
223	289	38	2
231	289	38	2
232	289	38	4
233	289	38	1
188	290	38	1
192	290	38	1
193	290	38	1
200	290	38	1
207	290	38	1
211	290	38	1
218	290	38	1
220	290	38	1
223	290	38	1
224	290	38	2
238	290	38	2
192	291	38	1
200	291	38	1
202	291	38	2
203	291	38	1
204	291	38	4
207	291	38	1
210	291	38	1
214	291	38	3
222	291	38	1
223	291	38	1
232	291	38	2
189	292	38	2
192	292	38	2
194	292	38	3
196	292	38	1
197	292	38	1
201	292	38	1
208	292	38	1
211	292	38	1
221	292	38	1
223	292	38	2
229	292	38	1
230	292	38	1
234	292	38	1
236	292	38	3
237	292	38	2
238	292	38	1
239	292	38	2
197	293	38	2
200	293	38	2
204	293	38	1
205	293	38	2
206	293	38	1
208	293	38	4
217	293	38	1
218	293	38	2
220	293	38	1
224	293	38	3
225	293	38	3
226	293	38	2
227	293	38	1
229	293	38	1
230	293	38	2
231	293	38	4
237	293	38	1
238	293	38	1
239	293	38	1
240	293	38	1
199	294	38	2
202	294	38	1
204	294	38	1
205	294	38	1
210	294	38	1
212	294	38	1
213	294	38	1
221	294	38	1
225	294	38	2
228	294	38	1
230	294	38	2
235	294	38	2
242	294	38	1
192	295	38	1
197	295	38	1
198	295	38	2
207	295	38	2
216	295	38	2
218	295	38	1
220	295	38	2
232	295	38	2
233	295	38	1
235	295	38	1
237	295	38	1
240	295	38	1
241	295	38	1
244	295	38	1
198	296	38	1
200	296	38	3
201	296	38	1
205	296	38	3
206	296	38	3
207	296	38	2
217	296	38	1
221	296	38	1
228	296	38	1
234	296	38	1
235	296	38	1
236	296	38	1
239	296	38	1
240	296	38	2
241	296	38	1
242	296	38	1
199	297	38	2
201	297	38	2
204	297	38	3
219	297	38	2
220	297	38	1
225	297	38	1
227	297	38	2
233	297	38	1
234	297	38	3
237	297	38	1
242	297	38	2
192	298	38	2
200	298	38	1
215	298	38	1
224	298	38	1
226	298	38	1
227	298	38	3
230	298	38	1
231	298	38	2
234	298	38	1
240	298	38	3
243	298	38	1
244	298	38	1
193	299	38	1
196	299	38	1
204	299	38	2
214	299	38	2
226	299	38	1
227	299	38	1
229	299	38	2
242	299	38	1
244	299	38	1
218	300	38	2
225	300	38	1
227	300	38	2
228	300	38	1
230	300	38	1
233	300	38	5
234	300	38	1
239	300	38	2
242	300	38	1
227	301	38	2
230	301	38	2
233	301	38	3
234	301	38	1
238	301	38	1
226	302	38	2
227	302	38	2
228	302	38	1
231	302	38	2
233	302	38	1
237	302	38	2
239	302	38	2
245	302	38	1
227	303	38	1
229	303	38	2
231	303	38	1
233	303	38	1
234	303	38	1
227	304	38	1
229	304	38	2
230	304	38	1
231	304	38	1
232	304	38	2
233	304	38	2
236	304	38	2
240	304	38	1
243	304	38	1
245	304	38	2
226	305	38	1
228	305	38	1
235	305	38	1
244	305	38	1
227	306	38	1
229	306	38	3
236	306	38	1
193	307	38	1
223	307	38	2
224	307	38	1
225	307	38	1
234	307	38	2
237	307	38	1
239	307	38	1
241	307	38	1
246	307	38	2
222	308	38	1
226	308	38	3
235	308	38	2
240	308	38	2
241	308	38	2
243	308	38	2
206	309	38	3
220	309	38	2
223	309	38	1
225	309	38	1
226	309	38	1
229	309	38	2
241	309	38	1
242	309	38	3
243	309	38	2
244	309	38	3
221	310	38	2
222	310	38	1
225	310	38	1
227	310	38	2
228	310	38	1
232	310	38	2
233	310	38	3
236	310	38	1
213	311	38	1
214	311	38	1
218	311	38	2
219	311	38	3
220	311	38	3
221	311	38	1
224	311	38	2
225	311	38	1
230	311	38	1
231	311	38	1
244	311	38	2
218	312	38	1
219	312	38	1
220	312	38	2
221	312	38	3
222	312	38	3
223	312	38	1
226	312	38	2
227	312	38	1
228	312	38	3
229	312	38	1
232	312	38	1
234	312	38	1
239	312	38	1
241	312	38	1
242	312	38	2
216	313	38	3
218	313	38	1
219	313	38	2
221	313	38	1
222	313	38	1
223	313	38	2
238	313	38	2
240	313	38	1
241	313	38	1
242	313	38	1
244	313	38	1
200	314	38	2
217	314	38	2
219	314	38	1
221	314	38	1
232	314	38	1
237	314	38	2
239	314	38	1
240	314	38	4
241	314	38	1
242	314	38	1
213	315	38	1
220	315	38	2
223	315	38	1
225	315	38	1
227	315	38	2
229	315	38	3
230	315	38	1
236	315	38	2
237	315	38	2
238	315	38	2
241	315	38	2
243	315	38	2
225	316	38	3
226	316	38	1
228	316	38	2
239	316	38	1
240	316	38	1
244	316	38	1
211	317	38	1
219	317	38	1
227	317	38	2
230	317	38	1
231	317	38	2
232	317	38	2
235	317	38	1
236	317	38	2
237	317	38	1
240	317	38	1
242	317	38	2
243	317	38	4
220	318	38	2
230	318	38	2
233	318	38	1
235	318	38	2
236	318	38	2
237	318	38	1
240	318	38	1
241	318	38	2
218	319	38	1
232	319	38	1
238	319	38	2
239	319	38	1
242	319	38	1
229	320	38	2
230	320	38	1
231	320	38	1
212	321	38	3
221	321	38	1
231	321	38	1
220	322	38	2
233	322	38	2
220	323	38	1
232	323	38	2
237	265	39	1
217	268	39	1
188	269	39	3
194	270	39	1
195	270	39	1
217	270	39	1
218	271	39	2
214	273	39	2
215	273	39	3
213	274	39	1
214	274	39	1
212	275	39	1
213	275	39	1
214	275	39	1
218	276	39	3
204	277	39	1
212	277	39	1
195	278	39	2
201	278	39	1
210	278	39	1
216	278	39	2
220	278	39	3
216	279	39	1
217	279	39	1
215	280	39	1
221	280	39	1
204	281	39	1
190	282	39	2
195	282	39	2
212	282	39	1
190	283	39	1
202	283	39	1
215	283	39	1
237	283	39	1
193	284	39	1
200	284	39	1
203	284	39	1
205	284	39	1
207	284	39	1
216	284	39	1
192	285	39	3
195	285	39	1
197	285	39	1
199	285	39	2
187	286	39	1
193	286	39	1
196	286	39	2
199	286	39	2
201	286	39	3
216	286	39	1
187	287	39	2
188	287	39	1
191	287	39	1
205	287	39	2
207	287	39	1
215	287	39	2
219	287	39	1
239	287	39	1
187	288	39	1
192	288	39	2
193	288	39	1
204	288	39	2
205	288	39	1
206	288	39	1
210	288	39	2
217	288	39	2
218	288	39	1
224	288	39	2
189	289	39	1
190	289	39	2
193	289	39	2
201	289	39	1
211	289	39	1
239	289	39	3
195	290	39	1
197	290	39	1
200	290	39	1
211	290	39	1
215	290	39	1
233	290	39	1
238	290	39	1
190	291	39	1
191	291	39	1
193	291	39	1
199	291	39	1
202	291	39	1
207	291	39	2
213	291	39	1
217	291	39	4
222	291	39	2
225	291	39	1
235	291	39	1
239	291	39	2
240	291	39	1
188	292	39	1
197	292	39	1
199	292	39	3
208	292	39	3
210	292	39	1
211	292	39	1
212	292	39	2
221	292	39	5
226	292	39	1
236	292	39	3
237	292	39	1
240	292	39	1
242	292	39	2
197	293	39	3
199	293	39	1
200	293	39	2
205	293	39	2
207	293	39	1
209	293	39	2
220	293	39	2
222	293	39	2
225	293	39	2
229	293	39	1
240	293	39	1
200	294	39	1
201	294	39	2
202	294	39	1
204	294	39	1
206	294	39	2
225	294	39	3
228	294	39	3
233	294	39	1
234	294	39	1
235	294	39	1
237	294	39	2
240	294	39	4
241	294	39	1
242	294	39	1
203	295	39	2
207	295	39	1
212	295	39	1
216	295	39	1
220	295	39	1
224	295	39	1
226	295	39	1
227	295	39	2
232	295	39	1
236	295	39	1
240	295	39	1
243	295	39	2
200	296	39	1
202	296	39	1
206	296	39	1
213	296	39	1
215	296	39	2
223	296	39	1
226	296	39	1
236	296	39	1
237	296	39	2
240	296	39	1
194	297	39	1
195	297	39	1
197	297	39	2
198	297	39	2
199	297	39	1
200	297	39	1
204	297	39	1
215	297	39	1
220	297	39	1
223	297	39	2
225	297	39	1
232	297	39	1
234	297	39	2
235	297	39	2
236	297	39	3
240	297	39	3
200	298	39	1
201	298	39	1
202	298	39	3
203	298	39	1
214	298	39	3
223	298	39	2
224	298	39	1
225	298	39	1
226	298	39	1
229	298	39	1
230	298	39	2
232	298	39	1
233	298	39	2
239	298	39	1
240	298	39	2
242	298	39	3
214	299	39	1
224	299	39	3
225	299	39	1
226	299	39	1
227	299	39	3
228	299	39	2
230	299	39	1
231	299	39	2
236	299	39	1
237	299	39	2
239	299	39	1
243	299	39	2
214	300	39	2
227	300	39	1
229	300	39	1
230	300	39	1
232	300	39	3
233	300	39	2
235	300	39	2
227	301	39	2
229	301	39	1
230	301	39	1
233	301	39	1
238	301	39	1
226	302	39	1
228	302	39	1
229	302	39	1
233	302	39	2
240	302	39	1
228	303	39	2
231	303	39	1
233	303	39	1
228	304	39	1
233	304	39	1
234	304	39	1
237	304	39	1
243	304	39	2
244	304	39	2
194	305	39	1
226	305	39	1
227	305	39	1
228	305	39	1
229	305	39	1
230	305	39	1
238	305	39	3
240	305	39	5
241	305	39	1
242	305	39	1
211	306	39	2
224	306	39	1
227	306	39	1
229	306	39	1
230	306	39	1
236	306	39	3
198	307	39	1
223	307	39	3
224	307	39	1
227	307	39	1
229	307	39	2
232	307	39	1
235	307	39	1
241	307	39	3
216	308	39	1
221	308	39	1
225	308	39	1
227	308	39	1
229	308	39	1
233	308	39	1
235	308	39	1
240	308	39	1
241	308	39	2
243	308	39	1
195	309	39	1
212	309	39	1
218	309	39	1
220	309	39	3
221	309	39	1
223	309	39	1
224	309	39	1
228	309	39	1
229	309	39	1
234	309	39	2
235	309	39	1
240	309	39	2
242	309	39	1
196	310	39	1
217	310	39	2
218	310	39	1
221	310	39	1
222	310	39	1
223	310	39	1
239	310	39	2
242	310	39	2
211	311	39	1
219	311	39	3
221	311	39	2
224	311	39	1
225	311	39	1
226	311	39	2
227	311	39	1
228	311	39	1
231	311	39	2
232	311	39	1
233	311	39	1
236	311	39	1
244	311	39	1
211	312	39	1
213	312	39	2
217	312	39	1
218	312	39	1
220	312	39	1
222	312	39	1
228	312	39	1
230	312	39	1
232	312	39	2
239	312	39	1
241	312	39	1
242	312	39	1
244	312	39	1
220	313	39	1
221	313	39	1
224	313	39	3
225	313	39	2
228	313	39	1
229	313	39	2
230	313	39	1
239	313	39	1
240	313	39	2
242	313	39	2
216	314	39	1
218	314	39	3
219	314	39	2
227	314	39	3
228	314	39	1
236	314	39	2
238	314	39	3
241	314	39	3
217	315	39	2
219	315	39	2
220	315	39	1
230	315	39	1
238	315	39	1
239	315	39	2
242	315	39	1
243	315	39	1
245	315	39	1
225	316	39	3
229	316	39	1
238	316	39	1
239	316	39	1
240	316	39	1
241	316	39	4
244	316	39	2
211	317	39	3
225	317	39	1
236	317	39	1
238	317	39	2
230	318	39	1
231	318	39	1
235	318	39	1
237	318	39	1
243	318	39	1
228	319	39	4
230	319	39	1
240	319	39	2
214	320	39	1
217	320	39	3
226	320	39	1
230	320	39	2
215	321	39	1
218	321	39	1
219	321	39	3
230	321	39	1
232	321	39	1
230	322	39	1
231	322	39	1
232	323	39	2
234	323	39	1
211	324	39	2
212	324	39	1
220	324	39	1
212	325	39	1
208	327	39	1
214	274	40	1
201	278	40	1
193	280	40	2
197	283	40	2
237	283	40	4
197	284	40	3
194	285	40	1
204	285	40	1
206	285	40	1
198	286	40	1
194	287	40	1
204	287	40	1
193	288	40	2
193	290	40	1
211	290	40	3
218	290	40	1
191	291	40	1
192	291	40	1
196	291	40	1
225	291	40	2
189	292	40	2
192	292	40	2
193	292	40	2
206	292	40	1
212	292	40	1
227	292	40	1
235	292	40	1
192	293	40	2
194	293	40	2
197	293	40	1
204	293	40	2
209	293	40	3
213	293	40	1
214	293	40	2
216	293	40	2
225	293	40	2
229	293	40	1
234	293	40	2
207	294	40	3
209	294	40	2
221	294	40	3
227	294	40	2
228	294	40	1
237	294	40	2
238	294	40	1
197	295	40	1
227	295	40	1
234	295	40	1
205	296	40	1
206	296	40	1
236	296	40	1
207	297	40	1
221	297	40	2
229	297	40	2
230	297	40	1
236	297	40	2
241	297	40	2
212	298	40	1
215	298	40	1
216	298	40	1
222	298	40	1
223	298	40	2
226	298	40	1
229	298	40	2
230	298	40	1
231	298	40	4
235	298	40	1
199	299	40	5
225	299	40	1
229	299	40	1
231	299	40	4
242	299	40	1
212	300	40	1
227	300	40	1
229	300	40	2
236	300	40	2
237	300	40	1
215	301	40	2
228	301	40	1
237	301	40	2
231	302	40	3
232	302	40	1
233	302	40	1
237	302	40	2
228	303	40	1
234	303	40	1
243	304	40	2
245	304	40	2
214	305	40	1
223	305	40	2
230	305	40	1
231	305	40	2
232	305	40	2
214	306	40	1
224	306	40	2
226	306	40	1
239	306	40	1
202	307	40	1
215	307	40	3
226	307	40	1
228	307	40	1
234	307	40	1
238	307	40	1
240	307	40	1
242	307	40	1
223	308	40	1
224	308	40	1
225	308	40	1
228	308	40	4
233	308	40	2
240	308	40	1
203	309	40	3
220	309	40	1
222	309	40	4
223	309	40	1
226	309	40	1
228	309	40	2
232	309	40	1
240	309	40	1
194	310	40	2
217	310	40	1
218	310	40	1
219	310	40	1
221	310	40	1
222	310	40	4
224	310	40	1
229	310	40	4
231	310	40	1
234	310	40	2
241	310	40	1
196	311	40	1
219	311	40	2
221	311	40	1
222	311	40	2
235	311	40	1
238	311	40	2
241	311	40	3
217	312	40	1
219	312	40	1
220	312	40	3
221	312	40	1
229	312	40	1
232	312	40	1
235	312	40	1
241	312	40	1
242	312	40	2
243	312	40	1
213	313	40	2
215	313	40	1
216	313	40	1
218	313	40	2
219	313	40	1
220	313	40	2
221	313	40	6
235	313	40	1
241	313	40	2
243	313	40	1
217	314	40	2
225	314	40	1
237	314	40	2
239	314	40	1
242	314	40	1
243	314	40	2
219	315	40	1
220	315	40	2
221	315	40	1
229	315	40	1
230	315	40	1
235	315	40	1
238	315	40	2
243	315	40	3
220	316	40	1
226	317	40	1
242	317	40	2
220	318	40	3
229	318	40	2
238	318	40	1
241	318	40	1
243	318	40	2
246	318	40	1
219	319	40	1
221	319	40	2
230	319	40	1
232	319	40	1
240	319	40	1
241	319	40	1
242	319	40	2
243	319	40	2
217	320	40	2
221	320	40	1
223	320	40	1
225	320	40	1
230	320	40	1
232	320	40	2
216	321	40	2
227	321	40	3
230	321	40	1
240	321	40	2
229	322	40	2
230	322	40	3
231	322	40	2
233	322	40	1
228	323	40	2
230	323	40	4
212	324	40	1
229	324	40	1
212	325	40	2
193	280	41	2
192	292	41	1
193	293	41	1
225	293	41	1
195	294	41	1
209	294	41	1
210	294	41	3
213	294	41	1
217	294	41	1
225	294	41	3
199	296	41	2
213	297	41	1
237	299	41	2
235	300	41	1
234	301	41	1
229	302	41	3
220	304	41	1
227	304	41	1
228	304	41	2
243	304	41	1
224	305	41	2
226	305	41	1
227	305	41	2
228	305	41	1
229	305	41	2
231	305	41	1
217	306	41	3
222	306	41	1
227	306	41	1
230	306	41	1
219	307	41	2
223	307	41	3
225	307	41	1
227	307	41	1
211	308	41	1
220	308	41	2
225	308	41	3
226	308	41	1
229	308	41	1
241	308	41	1
243	308	41	3
196	309	41	1
220	309	41	1
224	309	41	1
239	309	41	1
240	309	41	2
196	310	41	1
211	310	41	1
219	310	41	1
222	310	41	3
223	310	41	4
236	310	41	2
239	310	41	2
240	310	41	1
220	311	41	3
221	311	41	2
233	311	41	3
217	312	41	1
221	312	41	2
225	312	41	1
234	312	41	2
240	312	41	1
222	313	41	1
238	313	41	1
241	313	41	1
244	313	41	2
245	313	41	1
221	314	41	2
232	314	41	1
238	314	41	3
239	314	41	1
243	314	41	3
220	315	41	3
238	315	41	3
216	316	41	1
219	316	41	2
220	316	41	1
221	316	41	2
237	316	41	1
241	316	41	2
246	316	41	2
218	317	41	2
221	317	41	2
223	317	41	1
240	317	41	2
244	317	41	1
245	317	41	1
217	318	41	4
219	318	41	3
229	318	41	1
241	318	41	2
243	318	41	1
245	318	41	2
246	318	41	2
217	319	41	1
242	319	41	1
245	319	41	1
230	320	41	1
231	320	41	1
240	320	41	1
216	321	41	1
229	321	41	1
230	321	41	1
231	321	41	1
230	322	41	1
231	322	41	1
228	323	41	1
230	323	41	2
236	323	41	3
214	326	41	1
215	297	42	2
228	299	42	1
213	302	42	2
221	302	42	2
223	302	42	1
212	305	42	1
214	305	42	1
220	305	42	1
224	305	42	2
229	305	42	2
230	306	42	2
239	306	42	2
226	307	42	1
227	307	42	1
220	308	42	1
227	308	42	1
241	308	42	1
220	309	42	2
223	309	42	1
224	309	42	1
226	309	42	1
236	309	42	1
221	310	42	1
222	310	42	1
239	310	42	3
240	310	42	2
241	310	42	1
222	311	42	3
223	311	42	1
236	311	42	2
239	311	42	2
240	311	42	2
242	311	42	2
220	312	42	1
221	312	42	1
222	312	42	3
223	312	42	1
242	312	42	2
243	312	42	1
217	313	42	2
218	313	42	3
222	313	42	1
224	313	42	1
226	313	42	1
234	313	42	1
240	313	42	2
244	313	42	1
226	314	42	1
236	314	42	1
242	314	42	2
217	315	42	1
219	315	42	2
221	315	42	1
222	315	42	1
226	315	42	1
218	316	42	1
220	316	42	1
221	316	42	3
225	316	42	2
226	316	42	3
239	316	42	1
241	316	42	1
242	316	42	1
218	317	42	2
219	317	42	2
221	317	42	1
223	317	42	1
226	317	42	2
232	317	42	3
239	317	42	1
240	317	42	1
218	318	42	2
219	318	42	1
220	318	42	1
228	318	42	1
243	318	42	1
245	318	42	1
246	318	42	2
247	318	42	2
226	319	42	2
227	319	42	2
228	319	42	1
229	319	42	1
231	319	42	2
232	319	42	1
226	320	42	2
230	320	42	2
231	320	42	1
218	321	42	1
224	321	42	1
229	321	42	2
230	321	42	1
219	304	43	1
220	304	43	1
227	304	43	3
220	305	43	1
221	305	43	1
221	307	43	2
211	308	43	3
223	308	43	3
220	309	43	1
242	309	43	2
217	310	43	1
222	310	43	1
222	311	43	1
225	311	43	1
234	311	43	2
239	311	43	1
219	312	43	1
220	312	43	1
242	312	43	1
236	313	43	2
237	314	43	1
223	315	43	2
229	315	43	3
245	315	43	2
241	316	43	2
227	317	43	1
238	317	43	1
229	318	43	3
217	319	43	2
244	319	43	1
227	321	43	1
219	306	44	2
223	308	44	1
220	309	44	3
224	310	44	2
234	310	44	2
239	311	44	1
223	312	44	2
219	313	44	1
221	314	44	2
241	314	44	2
222	315	44	3
238	315	44	1
222	316	44	5
230	317	44	1
231	317	44	1
242	317	44	2
223	318	44	3
243	318	44	4
206	319	44	2
242	319	44	1
228	320	44	1
231	320	44	1
224	321	44	1
229	321	44	2
242	321	44	2
224	322	44	1
222	317	45	1
