x	y	z	DNA Replication
218	290	40	1
192	291	40	1
196	291	40	1
225	291	40	1
192	292	40	1
209	292	40	3
210	292	40	1
212	292	40	1
227	292	40	1
236	292	40	1
242	292	40	1
192	293	40	1
234	293	40	1
209	294	40	1
217	294	40	2
227	294	40	1
228	294	40	1
237	294	40	1
238	294	40	1
197	295	40	1
220	295	40	1
225	295	40	1
198	296	40	2
205	296	40	3
206	296	40	1
211	296	40	2
215	296	40	1
217	296	40	1
235	296	40	1
207	297	40	2
215	297	40	1
216	297	40	1
221	297	40	1
229	297	40	1
230	297	40	1
215	298	40	1
216	298	40	2
222	298	40	1
223	298	40	1
225	298	40	1
229	298	40	1
234	298	40	1
199	299	40	3
214	299	40	1
224	299	40	1
229	299	40	1
230	299	40	1
231	299	40	1
236	299	40	4
242	299	40	1
225	300	40	1
227	300	40	1
229	301	40	3
230	301	40	2
219	302	40	1
224	302	40	2
233	302	40	1
237	302	40	1
243	302	40	2
228	303	40	3
229	304	40	1
243	304	40	3
229	305	40	1
230	305	40	3
214	306	40	1
224	306	40	1
225	306	40	1
239	306	40	2
242	306	40	1
192	307	40	1
194	307	40	2
202	307	40	1
215	307	40	1
226	307	40	1
228	307	40	1
234	307	40	1
238	307	40	1
242	307	40	2
243	307	40	1
223	308	40	1
225	308	40	1
218	309	40	3
223	309	40	1
224	309	40	1
232	309	40	1
233	309	40	1
240	309	40	3
194	310	40	1
218	310	40	1
219	310	40	3
224	310	40	1
225	310	40	1
226	310	40	2
229	310	40	2
234	310	40	1
239	310	40	1
220	311	40	1
221	311	40	1
225	311	40	1
231	311	40	1
235	311	40	1
237	311	40	2
238	311	40	2
240	311	40	2
219	312	40	2
220	312	40	2
221	312	40	1
232	312	40	1
235	312	40	1
240	312	40	3
242	312	40	1
216	313	40	1
218	313	40	1
219	313	40	1
220	313	40	1
221	313	40	1
235	313	40	1
243	313	40	1
219	314	40	1
225	314	40	1
237	314	40	1
238	314	40	1
239	314	40	1
219	315	40	1
230	315	40	1
235	315	40	1
239	315	40	1
240	315	40	3
242	315	40	1
243	315	40	2
219	316	40	1
234	316	40	1
236	316	40	1
240	316	40	1
242	316	40	1
221	317	40	5
242	317	40	1
220	318	40	1
229	318	40	2
231	318	40	2
238	318	40	1
243	318	40	1
215	319	40	2
219	319	40	2
221	319	40	1
230	319	40	1
238	319	40	1
239	319	40	1
241	319	40	1
217	320	40	1
232	320	40	3
230	321	40	1
240	321	40	1
230	322	40	2
231	322	40	2
228	323	40	1
230	323	40	1
213	329	40	1
208	330	40	1
197	282	41	1
217	292	41	1
226	292	41	1
225	293	41	2
195	294	41	1
209	294	41	1
210	294	41	1
213	294	41	2
217	294	41	1
199	296	41	1
205	296	41	1
204	297	41	1
226	298	41	1
230	300	41	2
220	304	41	2
227	304	41	1
221	305	41	1
223	305	41	1
224	305	41	1
226	305	41	1
217	306	41	1
228	306	41	2
230	306	41	1
229	307	41	1
211	308	41	1
222	308	41	1
224	308	41	3
229	308	41	1
243	308	41	1
196	309	41	1
220	309	41	2
223	309	41	1
239	309	41	2
240	309	41	1
211	310	41	1
220	310	41	1
221	310	41	3
222	310	41	1
231	310	41	2
236	310	41	1
233	311	41	2
236	311	41	1
241	311	41	1
217	312	41	2
225	312	41	1
241	312	41	2
219	313	41	1
221	313	41	1
222	313	41	1
223	313	41	1
239	313	41	1
241	313	41	1
228	314	41	1
235	314	41	2
239	314	41	2
242	314	41	1
218	315	41	1
230	315	41	1
238	315	41	1
216	316	41	1
220	316	41	1
236	316	41	1
240	316	41	1
218	317	41	2
221	317	41	1
240	317	41	2
217	318	41	1
230	318	41	1
241	318	41	1
243	318	41	1
246	318	41	1
217	319	41	1
223	319	41	1
230	320	41	2
231	320	41	1
241	320	41	1
216	321	41	1
230	321	41	2
240	321	41	1
228	322	41	1
228	323	41	1
236	323	41	1
228	299	42	1
231	300	42	1
221	301	42	1
221	302	42	1
220	303	42	1
212	305	42	1
214	305	42	1
220	305	42	1
224	305	42	1
230	306	42	1
231	306	42	1
232	306	42	1
221	307	42	1
223	308	42	1
227	308	42	1
240	308	42	1
241	308	42	1
220	309	42	3
224	309	42	1
235	309	42	1
221	310	42	1
222	310	42	1
238	310	42	1
239	310	42	1
223	311	42	1
238	311	42	1
239	311	42	1
240	311	42	1
214	312	42	1
221	312	42	1
222	312	42	1
241	312	42	1
243	312	42	1
244	312	42	1
223	313	42	2
226	313	42	1
234	313	42	1
225	314	42	1
226	314	42	1
204	315	42	2
219	315	42	2
220	315	42	1
221	315	42	2
222	315	42	1
226	315	42	2
241	315	42	1
228	316	42	1
239	316	42	1
240	316	42	1
241	316	42	1
242	316	42	3
243	316	42	1
227	317	42	1
232	317	42	1
238	317	42	2
217	318	42	1
218	318	42	1
220	318	42	1
228	318	42	1
229	318	42	1
243	318	42	1
204	319	42	2
224	319	42	1
226	319	42	2
228	319	42	2
231	319	42	1
218	321	42	1
224	321	42	1
229	321	42	3
239	321	42	1
226	322	42	2
220	304	43	1
220	305	43	2
228	305	43	1
221	307	43	1
223	308	43	1
242	309	43	1
217	310	43	2
218	310	43	1
219	310	43	1
236	311	43	2
238	311	43	1
239	311	43	1
242	312	43	1
236	313	43	2
238	313	43	2
240	313	43	1
238	314	43	1
229	315	43	1
204	316	43	1
230	316	43	1
241	316	43	1
217	318	43	2
218	318	43	1
228	318	43	1
229	318	43	1
242	319	43	2
244	319	43	3
227	321	43	2
229	321	43	1
220	304	44	1
219	306	44	2
220	306	44	2
219	311	44	2
223	313	44	1
229	313	44	1
222	315	44	2
222	316	44	1
225	317	44	1
226	320	44	1
228	320	44	1
224	321	44	1
220	312	45	1
216	316	45	2
222	317	45	1
