x	y	z	Factors involved in megakaryocyte development and platelet production
210	277	36	3
211	277	36	1
217	277	36	2
220	277	36	1
232	277	36	1
188	278	36	1
202	278	36	1
204	278	36	1
207	278	36	1
208	278	36	3
210	278	36	1
211	278	36	1
218	278	36	1
219	278	36	1
223	278	36	1
224	278	36	1
239	278	36	1
173	279	36	1
179	279	36	2
187	279	36	1
193	279	36	1
201	279	36	2
204	279	36	2
208	279	36	1
209	279	36	2
215	279	36	1
220	279	36	1
223	279	36	2
231	279	36	3
192	280	36	1
193	280	36	1
199	280	36	2
205	280	36	3
206	280	36	3
207	280	36	1
209	280	36	1
210	280	36	1
213	280	36	1
214	280	36	1
215	280	36	1
223	280	36	1
226	280	36	2
173	281	36	2
178	281	36	1
179	281	36	1
187	281	36	1
189	281	36	1
191	281	36	1
192	281	36	1
193	281	36	1
200	281	36	1
204	281	36	2
206	281	36	2
209	281	36	3
212	281	36	1
213	281	36	1
214	281	36	2
217	281	36	1
223	281	36	1
230	281	36	2
243	281	36	1
190	282	36	1
201	282	36	2
205	282	36	1
208	282	36	1
209	282	36	2
212	282	36	1
215	282	36	2
220	282	36	1
189	283	36	1
204	283	36	1
205	283	36	1
210	283	36	1
211	283	36	4
214	283	36	1
216	283	36	3
218	283	36	2
219	283	36	1
222	283	36	2
225	283	36	2
227	283	36	1
230	283	36	2
239	283	36	2
240	283	36	2
241	283	36	1
196	284	36	2
199	284	36	1
202	284	36	2
205	284	36	1
213	284	36	1
214	284	36	3
215	284	36	1
221	284	36	1
224	284	36	1
226	284	36	1
232	284	36	1
239	284	36	1
242	284	36	2
245	284	36	2
190	285	36	1
191	285	36	3
199	285	36	2
202	285	36	2
212	285	36	1
220	285	36	1
224	285	36	2
226	285	36	1
231	285	36	3
235	285	36	1
236	285	36	2
237	285	36	2
238	285	36	2
241	285	36	3
242	285	36	1
244	285	36	1
247	285	36	1
188	286	36	2
193	286	36	2
200	286	36	1
201	286	36	2
202	286	36	1
204	286	36	1
209	286	36	2
224	286	36	1
231	286	36	1
234	286	36	3
235	286	36	1
237	286	36	2
238	286	36	1
239	286	36	1
242	286	36	2
243	286	36	1
176	287	36	1
177	287	36	2
185	287	36	1
198	287	36	2
199	287	36	1
205	287	36	2
207	287	36	2
214	287	36	1
220	287	36	1
224	287	36	2
226	287	36	1
228	287	36	1
231	287	36	1
234	287	36	2
236	287	36	1
239	287	36	2
240	287	36	1
241	287	36	1
243	287	36	1
246	287	36	1
248	287	36	1
176	288	36	1
184	288	36	1
186	288	36	1
187	288	36	1
188	288	36	3
192	288	36	1
196	288	36	1
199	288	36	1
202	288	36	2
203	288	36	1
204	288	36	1
210	288	36	2
220	288	36	2
224	288	36	2
229	288	36	1
231	288	36	5
233	288	36	1
234	288	36	1
240	288	36	2
241	288	36	1
243	288	36	2
185	289	36	1
187	289	36	1
193	289	36	1
196	289	36	1
198	289	36	1
199	289	36	1
201	289	36	1
206	289	36	2
217	289	36	3
219	289	36	1
223	289	36	1
227	289	36	1
230	289	36	2
232	289	36	1
233	289	36	1
234	289	36	1
235	289	36	1
240	289	36	1
241	289	36	3
187	290	36	1
195	290	36	4
197	290	36	2
198	290	36	1
202	290	36	1
203	290	36	1
220	290	36	1
222	290	36	1
223	290	36	3
226	290	36	1
231	290	36	1
232	290	36	3
233	290	36	1
234	290	36	3
238	290	36	2
240	290	36	1
242	290	36	1
196	291	36	1
197	291	36	1
199	291	36	1
201	291	36	1
203	291	36	4
204	291	36	1
222	291	36	1
231	291	36	1
233	291	36	2
238	291	36	1
239	291	36	1
240	291	36	2
244	291	36	1
245	291	36	2
174	292	36	1
189	292	36	1
198	292	36	1
200	292	36	2
202	292	36	4
204	292	36	2
206	292	36	1
208	292	36	1
220	292	36	1
223	292	36	1
227	292	36	1
228	292	36	1
229	292	36	2
230	292	36	2
231	292	36	1
232	292	36	1
233	292	36	1
235	292	36	1
237	292	36	3
188	293	36	1
195	293	36	1
196	293	36	1
197	293	36	2
200	293	36	2
202	293	36	2
205	293	36	2
208	293	36	1
223	293	36	1
224	293	36	3
225	293	36	1
228	293	36	1
231	293	36	2
232	293	36	1
234	293	36	2
236	293	36	1
239	293	36	1
240	293	36	1
241	293	36	1
242	293	36	1
188	294	36	1
190	294	36	1
198	294	36	1
223	294	36	1
224	294	36	1
227	294	36	1
228	294	36	1
229	294	36	2
230	294	36	1
231	294	36	2
234	294	36	1
235	294	36	1
237	294	36	1
241	294	36	2
196	295	36	1
197	295	36	1
201	295	36	2
204	295	36	1
207	295	36	2
218	295	36	1
220	295	36	2
221	295	36	2
223	295	36	1
229	295	36	1
232	295	36	2
236	295	36	1
238	295	36	2
241	295	36	1
242	295	36	1
196	296	36	2
198	296	36	2
199	296	36	1
200	296	36	1
202	296	36	1
222	296	36	2
229	296	36	1
234	296	36	1
237	296	36	1
238	296	36	1
241	296	36	1
198	297	36	2
199	297	36	1
204	297	36	2
205	297	36	1
217	297	36	1
219	297	36	1
227	297	36	2
229	297	36	2
234	297	36	1
238	297	36	1
241	297	36	2
242	297	36	2
245	297	36	1
199	298	36	3
203	298	36	1
230	298	36	2
234	298	36	3
236	298	36	1
239	298	36	1
240	298	36	2
245	298	36	4
196	299	36	2
199	299	36	2
200	299	36	2
229	299	36	2
230	299	36	1
232	299	36	1
237	299	36	2
238	299	36	1
240	299	36	1
244	299	36	1
225	300	36	1
228	300	36	1
240	300	36	1
241	300	36	1
242	300	36	3
227	301	36	1
235	301	36	2
243	301	36	1
244	301	36	1
245	301	36	1
223	302	36	2
227	302	36	3
231	302	36	2
233	302	36	2
235	302	36	1
237	302	36	3
243	302	36	1
227	303	36	1
232	303	36	4
233	303	36	2
223	304	36	1
225	304	36	1
227	304	36	1
232	304	36	1
233	304	36	2
235	304	36	2
199	305	36	1
223	305	36	3
225	305	36	1
228	305	36	1
234	305	36	1
222	306	36	1
224	306	36	1
226	306	36	1
240	306	36	1
241	306	36	4
243	306	36	2
244	306	36	2
224	307	36	3
226	307	36	1
234	307	36	5
235	307	36	3
240	307	36	1
241	307	36	1
243	307	36	1
222	308	36	2
223	308	36	3
224	308	36	2
239	308	36	1
243	308	36	2
224	309	36	1
227	309	36	2
228	309	36	1
232	309	36	1
236	309	36	1
242	309	36	1
216	310	36	2
222	310	36	3
224	310	36	1
226	310	36	2
227	310	36	2
228	310	36	1
236	310	36	1
243	310	36	2
211	311	36	2
220	311	36	2
222	311	36	1
228	311	36	1
229	311	36	2
230	311	36	1
233	311	36	2
234	311	36	1
235	311	36	1
238	311	36	1
242	311	36	1
213	312	36	1
217	312	36	1
218	312	36	1
220	312	36	1
225	312	36	1
230	312	36	2
231	312	36	3
232	312	36	1
236	312	36	1
216	313	36	2
227	313	36	1
229	313	36	1
231	313	36	1
232	313	36	1
234	313	36	1
236	313	36	1
238	313	36	3
228	314	36	4
230	314	36	1
234	314	36	1
236	314	36	2
238	314	36	2
242	314	36	1
214	315	36	1
220	315	36	1
228	315	36	2
233	315	36	3
238	315	36	2
242	315	36	1
228	316	36	1
232	316	36	2
236	316	36	1
237	316	36	1
240	316	36	1
242	316	36	1
227	317	36	1
237	317	36	2
233	318	36	1
235	318	36	1
236	318	36	1
238	318	36	5
232	319	36	1
239	319	36	1
227	257	37	3
228	257	37	1
226	259	37	1
228	259	37	1
230	259	37	3
227	260	37	1
228	260	37	2
234	260	37	1
242	260	37	1
217	261	37	1
226	261	37	3
227	261	37	1
228	261	37	1
230	261	37	2
220	262	37	2
224	262	37	2
229	262	37	1
217	263	37	1
231	263	37	1
209	264	37	1
215	264	37	1
224	264	37	3
231	264	37	1
236	264	37	1
238	264	37	1
207	265	37	1
215	265	37	3
232	265	37	2
194	266	37	1
212	266	37	1
188	267	37	2
191	267	37	1
210	267	37	1
214	267	37	2
219	267	37	1
229	267	37	2
237	267	37	2
238	267	37	1
239	267	37	1
189	268	37	1
215	268	37	1
219	268	37	3
220	268	37	3
236	268	37	1
240	268	37	2
241	268	37	1
193	269	37	1
211	269	37	4
216	269	37	1
237	269	37	3
188	270	37	1
190	270	37	1
192	270	37	2
197	270	37	1
216	270	37	2
217	270	37	2
220	270	37	1
232	270	37	4
235	270	37	1
237	270	37	2
187	271	37	1
192	271	37	1
194	271	37	1
213	271	37	1
214	271	37	1
215	271	37	1
219	271	37	1
221	271	37	1
207	272	37	1
214	272	37	1
213	273	37	2
217	273	37	1
219	273	37	1
236	273	37	1
210	274	37	4
215	274	37	1
216	274	37	3
231	274	37	1
205	275	37	1
206	275	37	1
211	275	37	2
212	275	37	1
214	275	37	1
215	275	37	1
216	275	37	1
220	275	37	2
209	276	37	3
211	276	37	1
215	276	37	1
217	276	37	1
219	276	37	1
206	277	37	2
218	277	37	1
220	277	37	1
195	278	37	3
205	278	37	1
208	278	37	1
211	278	37	1
212	278	37	2
175	279	37	1
191	279	37	1
206	279	37	2
210	279	37	1
212	279	37	1
214	279	37	1
216	279	37	1
217	279	37	1
231	279	37	1
209	280	37	2
215	280	37	2
175	281	37	1
189	281	37	1
192	281	37	1
193	281	37	3
208	281	37	1
212	281	37	1
213	281	37	1
214	281	37	2
223	281	37	1
213	282	37	1
215	282	37	3
221	282	37	1
223	282	37	1
189	283	37	1
207	283	37	2
211	283	37	1
214	283	37	1
215	283	37	2
227	283	37	2
228	283	37	1
230	283	37	1
186	284	37	1
195	284	37	1
196	284	37	2
202	284	37	3
203	284	37	2
205	284	37	1
206	284	37	1
212	284	37	1
237	284	37	1
187	285	37	1
197	285	37	1
204	285	37	2
205	285	37	1
210	285	37	2
226	285	37	2
233	285	37	1
239	285	37	1
187	286	37	1
189	286	37	1
200	286	37	1
203	286	37	1
205	286	37	1
206	286	37	2
211	286	37	1
215	286	37	1
216	286	37	4
220	286	37	2
225	286	37	4
232	286	37	1
234	286	37	1
236	286	37	1
239	286	37	1
187	287	37	4
188	287	37	1
191	287	37	2
193	287	37	4
202	287	37	1
204	287	37	2
207	287	37	1
208	287	37	1
220	287	37	1
221	287	37	1
230	287	37	2
231	287	37	1
233	287	37	1
236	287	37	2
238	287	37	1
239	287	37	1
240	287	37	2
248	287	37	1
196	288	37	1
202	288	37	1
203	288	37	2
204	288	37	2
205	288	37	1
210	288	37	1
224	288	37	2
232	288	37	1
233	288	37	1
237	288	37	1
238	288	37	1
186	289	37	1
195	289	37	1
202	289	37	2
205	289	37	2
208	289	37	2
224	289	37	1
230	289	37	2
232	289	37	1
234	289	37	2
236	289	37	1
237	289	37	3
240	289	37	1
197	290	37	1
199	290	37	1
202	290	37	4
204	290	37	1
230	290	37	2
231	290	37	1
233	290	37	1
234	290	37	2
242	290	37	1
188	291	37	1
195	291	37	4
221	291	37	2
233	291	37	2
236	291	37	1
238	291	37	2
240	291	37	1
200	292	37	1
226	292	37	1
232	292	37	1
233	292	37	1
234	292	37	1
240	292	37	2
242	292	37	2
185	293	37	1
190	293	37	1
193	293	37	2
199	293	37	1
201	293	37	1
204	293	37	1
206	293	37	1
223	293	37	1
230	293	37	1
240	293	37	1
241	293	37	1
201	294	37	2
202	294	37	1
224	294	37	1
225	294	37	1
228	294	37	1
232	294	37	2
233	294	37	1
234	294	37	1
235	294	37	1
237	294	37	2
238	294	37	2
239	294	37	2
203	295	37	1
225	295	37	1
229	295	37	1
231	295	37	1
232	295	37	1
235	295	37	1
236	295	37	1
237	295	37	3
241	295	37	1
198	296	37	3
199	296	37	1
200	296	37	2
203	296	37	1
204	296	37	3
205	296	37	2
215	296	37	1
222	296	37	1
228	296	37	1
235	296	37	2
237	296	37	2
239	296	37	1
240	296	37	1
241	296	37	1
243	296	37	1
244	296	37	1
245	296	37	1
196	297	37	2
204	297	37	1
218	297	37	1
220	297	37	1
227	297	37	2
229	297	37	2
230	297	37	2
231	297	37	2
232	297	37	1
239	297	37	1
241	297	37	1
243	297	37	1
244	297	37	1
199	298	37	1
202	298	37	1
229	298	37	2
231	298	37	1
232	298	37	1
233	298	37	3
237	298	37	1
238	298	37	1
242	298	37	1
243	298	37	1
244	298	37	1
245	298	37	2
231	299	37	2
233	299	37	1
240	299	37	1
242	299	37	4
243	299	37	1
245	299	37	1
227	300	37	1
230	300	37	1
232	300	37	1
233	300	37	1
235	300	37	1
239	300	37	2
240	300	37	2
241	300	37	2
242	300	37	2
227	301	37	2
232	301	37	1
233	301	37	1
241	301	37	1
244	301	37	1
226	302	37	1
233	302	37	2
228	303	37	1
230	303	37	1
236	303	37	1
228	304	37	1
226	305	37	3
227	305	37	1
234	305	37	1
238	305	37	1
223	306	37	1
242	306	37	1
226	307	37	2
239	307	37	1
241	307	37	1
243	307	37	1
224	308	37	2
226	308	37	1
229	308	37	1
235	308	37	1
240	308	37	2
241	308	37	1
243	308	37	1
221	309	37	1
224	309	37	1
242	309	37	1
216	310	37	1
217	310	37	2
225	310	37	2
214	311	37	2
216	311	37	1
224	311	37	1
225	311	37	1
226	311	37	1
227	311	37	1
234	311	37	1
217	312	37	1
218	312	37	1
221	312	37	1
228	312	37	3
230	312	37	1
231	312	37	1
236	312	37	1
218	313	37	1
225	313	37	4
227	313	37	2
228	313	37	1
229	313	37	1
237	313	37	1
238	313	37	1
221	314	37	4
229	314	37	1
230	314	37	2
234	314	37	2
235	314	37	1
237	314	37	1
242	314	37	1
227	315	37	1
234	316	37	3
236	316	37	1
237	316	37	1
241	316	37	2
236	317	37	1
238	317	37	1
232	318	37	2
236	318	37	1
237	318	37	1
238	318	37	1
240	318	37	1
232	319	37	1
238	319	37	1
228	320	37	1
231	322	37	4
233	322	37	1
226	259	38	1
227	261	38	1
238	261	38	1
225	262	38	1
227	262	38	1
238	262	38	1
232	263	38	1
223	264	38	1
231	264	38	1
230	265	38	2
189	266	38	1
214	266	38	1
231	266	38	2
237	266	38	1
193	267	38	1
219	267	38	2
187	269	38	1
211	269	38	1
218	269	38	2
219	269	38	1
240	269	38	1
217	270	38	1
218	270	38	1
193	271	38	1
215	271	38	1
216	271	38	1
211	272	38	1
214	272	38	1
215	272	38	1
217	272	38	1
232	272	38	1
236	272	38	2
208	273	38	3
213	273	38	1
214	273	38	1
215	273	38	1
206	274	38	3
209	274	38	5
213	274	38	1
215	274	38	1
216	274	38	1
218	274	38	1
240	274	38	1
189	275	38	1
206	275	38	2
216	275	38	1
191	276	38	1
207	276	38	4
208	276	38	2
214	276	38	1
194	277	38	2
205	277	38	3
211	277	38	1
214	277	38	2
212	278	38	3
213	278	38	1
214	278	38	1
218	278	38	1
221	278	38	1
222	278	38	1
230	278	38	1
208	279	38	1
210	279	38	2
211	279	38	1
212	279	38	2
214	279	38	2
220	279	38	1
193	280	38	1
210	280	38	1
214	280	38	1
221	280	38	1
192	281	38	2
193	281	38	1
208	281	38	1
210	281	38	3
213	281	38	2
216	281	38	2
191	282	38	2
192	282	38	1
211	282	38	3
212	282	38	1
213	282	38	2
214	282	38	1
222	282	38	1
203	283	38	1
210	283	38	3
216	283	38	1
219	283	38	1
185	284	38	1
188	284	38	1
191	284	38	1
193	284	38	1
214	284	38	1
215	284	38	3
216	284	38	1
222	284	38	2
188	285	38	1
191	285	38	2
193	285	38	1
195	285	38	1
204	285	38	1
205	285	38	1
208	285	38	2
193	286	38	2
196	286	38	1
198	286	38	1
204	286	38	1
206	286	38	1
211	286	38	1
219	286	38	1
221	286	38	1
230	286	38	1
233	286	38	1
237	286	38	1
192	287	38	3
193	287	38	3
195	287	38	2
198	287	38	1
202	287	38	2
205	287	38	2
207	287	38	1
217	287	38	1
222	287	38	1
238	287	38	3
187	288	38	1
188	288	38	1
189	288	38	1
190	288	38	2
192	288	38	1
193	288	38	2
202	288	38	1
205	288	38	2
206	288	38	1
209	288	38	2
219	288	38	1
224	288	38	2
235	288	38	1
236	288	38	1
187	289	38	1
193	289	38	2
200	289	38	2
201	289	38	1
203	289	38	1
207	289	38	1
208	289	38	1
217	289	38	1
223	289	38	1
231	289	38	1
188	290	38	1
191	290	38	1
192	290	38	1
193	290	38	3
199	290	38	2
203	290	38	2
206	290	38	2
207	290	38	1
209	290	38	2
216	290	38	1
220	290	38	2
237	290	38	3
191	291	38	1
192	291	38	1
197	291	38	3
200	291	38	1
202	291	38	2
203	291	38	1
204	291	38	1
206	291	38	1
210	291	38	2
211	291	38	2
214	291	38	1
223	291	38	1
233	291	38	1
234	291	38	1
238	291	38	1
192	292	38	1
194	292	38	2
201	292	38	2
206	292	38	1
207	292	38	1
208	292	38	2
211	292	38	1
213	292	38	1
220	292	38	1
229	292	38	1
236	292	38	2
237	292	38	2
240	292	38	1
199	293	38	1
200	293	38	2
204	293	38	2
206	293	38	2
208	293	38	1
224	293	38	1
225	293	38	1
226	293	38	1
227	293	38	2
229	293	38	2
230	293	38	1
231	293	38	2
233	293	38	1
238	293	38	2
199	294	38	1
205	294	38	1
212	294	38	2
213	294	38	4
217	294	38	1
221	294	38	1
225	294	38	1
226	294	38	1
235	294	38	1
236	294	38	1
239	294	38	1
240	294	38	2
243	294	38	1
192	295	38	1
197	295	38	2
202	295	38	3
203	295	38	1
204	295	38	1
207	295	38	1
218	295	38	1
220	295	38	1
225	295	38	1
227	295	38	1
231	295	38	3
234	295	38	1
237	295	38	1
238	295	38	1
241	295	38	1
244	295	38	2
198	296	38	1
202	296	38	1
205	296	38	2
206	296	38	1
234	296	38	1
235	296	38	2
237	296	38	1
239	296	38	2
240	296	38	3
242	296	38	1
199	297	38	1
205	297	38	4
224	297	38	1
227	297	38	1
229	297	38	1
237	297	38	1
239	297	38	2
240	297	38	1
242	297	38	2
243	297	38	2
244	297	38	3
192	298	38	1
200	298	38	2
215	298	38	3
216	298	38	2
225	298	38	1
230	298	38	1
233	298	38	3
234	298	38	1
237	298	38	1
240	298	38	1
243	298	38	1
204	299	38	2
214	299	38	1
226	299	38	2
227	299	38	1
229	299	38	2
231	299	38	1
232	299	38	2
235	299	38	3
239	299	38	1
240	299	38	2
241	299	38	2
243	299	38	2
244	299	38	2
227	300	38	1
230	300	38	2
231	300	38	1
233	300	38	1
241	300	38	1
227	301	38	1
228	301	38	2
234	301	38	1
239	301	38	1
226	302	38	3
232	302	38	1
234	302	38	1
235	302	38	2
245	302	38	1
227	303	38	1
228	303	38	1
229	303	38	2
231	303	38	2
233	303	38	1
241	303	38	2
225	304	38	1
231	304	38	1
232	304	38	1
233	304	38	2
236	304	38	2
245	304	38	1
246	304	38	1
229	305	38	2
230	305	38	2
234	305	38	1
241	305	38	1
245	305	38	2
210	306	38	1
226	306	38	1
227	306	38	1
236	306	38	1
239	306	38	4
246	306	38	2
193	307	38	1
223	307	38	2
225	307	38	1
226	307	38	1
234	307	38	3
237	307	38	1
239	307	38	1
244	307	38	1
246	307	38	2
223	308	38	1
226	308	38	1
229	308	38	2
235	308	38	2
240	308	38	1
242	308	38	2
206	309	38	2
223	309	38	1
224	309	38	2
225	309	38	1
227	309	38	3
228	309	38	2
229	309	38	2
242	309	38	1
243	309	38	1
244	309	38	1
217	310	38	1
219	310	38	3
220	310	38	2
221	310	38	2
222	310	38	2
223	310	38	1
228	310	38	1
229	310	38	1
230	310	38	1
233	310	38	1
236	310	38	1
241	310	38	2
214	311	38	2
220	311	38	1
221	311	38	2
222	311	38	1
226	311	38	2
227	311	38	1
231	311	38	2
237	311	38	2
244	311	38	2
217	312	38	3
218	312	38	1
219	312	38	2
220	312	38	1
221	312	38	2
222	312	38	1
226	312	38	2
230	312	38	1
231	312	38	2
232	312	38	1
234	312	38	1
241	312	38	3
217	313	38	2
218	313	38	3
219	313	38	1
220	313	38	1
228	313	38	1
229	313	38	1
234	313	38	5
235	313	38	1
240	313	38	1
241	313	38	1
242	313	38	1
244	313	38	2
245	313	38	1
217	314	38	1
219	314	38	1
221	314	38	2
230	314	38	1
232	314	38	1
236	314	38	1
238	314	38	2
239	314	38	3
240	314	38	1
211	315	38	1
213	315	38	2
214	315	38	1
220	315	38	1
221	315	38	2
225	315	38	1
226	315	38	1
227	315	38	1
229	315	38	1
230	315	38	2
239	315	38	2
243	315	38	1
225	316	38	1
226	316	38	3
228	316	38	1
242	316	38	1
244	316	38	1
219	317	38	4
226	317	38	1
227	317	38	1
237	317	38	1
239	317	38	1
240	317	38	1
242	317	38	1
230	318	38	1
232	318	38	1
236	318	38	1
240	318	38	1
241	318	38	2
218	319	38	2
230	319	38	1
231	319	38	1
237	319	38	2
242	319	38	1
230	320	38	1
233	320	38	1
233	321	38	2
232	323	38	1
233	324	38	2
215	265	39	1
217	268	39	3
188	269	39	2
219	269	39	2
192	270	39	1
194	270	39	2
195	270	39	1
201	270	39	3
216	270	39	2
214	273	39	1
213	274	39	1
214	274	39	1
212	275	39	1
213	275	39	1
218	276	39	1
204	277	39	2
212	277	39	1
195	278	39	1
201	278	39	1
208	278	39	1
210	278	39	1
214	278	39	1
216	278	39	1
206	279	39	1
212	279	39	1
215	279	39	1
215	280	39	1
221	280	39	1
223	281	39	1
190	282	39	1
226	282	39	2
190	283	39	1
201	283	39	2
215	283	39	1
237	283	39	1
193	284	39	1
200	284	39	3
203	284	39	1
216	284	39	1
191	285	39	4
195	285	39	1
197	285	39	2
199	285	39	2
201	286	39	2
203	286	39	1
205	286	39	1
221	286	39	1
233	286	39	2
187	287	39	1
188	287	39	1
190	287	39	2
191	287	39	1
198	287	39	2
205	287	39	1
207	287	39	1
222	287	39	1
239	287	39	2
187	288	39	2
195	288	39	1
205	288	39	2
195	289	39	1
201	289	39	2
211	289	39	1
217	289	39	1
239	289	39	2
186	290	39	1
188	290	39	1
192	290	39	1
195	290	39	1
200	290	39	1
204	290	39	1
207	290	39	1
210	290	39	1
211	290	39	3
218	290	39	2
190	291	39	1
199	291	39	2
204	291	39	2
222	291	39	1
225	291	39	2
233	291	39	1
235	291	39	4
238	291	39	2
188	292	39	1
199	292	39	1
208	292	39	1
210	292	39	1
213	292	39	1
226	292	39	2
230	292	39	1
235	292	39	2
237	292	39	1
239	292	39	1
242	292	39	2
197	293	39	1
200	293	39	2
201	293	39	1
207	293	39	1
220	293	39	2
221	293	39	1
222	293	39	1
224	293	39	1
225	293	39	1
227	293	39	1
234	293	39	2
200	294	39	1
202	294	39	1
205	294	39	1
206	294	39	2
221	294	39	1
225	294	39	1
228	294	39	1
233	294	39	2
234	294	39	2
235	294	39	1
237	294	39	2
240	294	39	2
242	294	39	1
203	295	39	1
204	295	39	1
212	295	39	2
216	295	39	1
220	295	39	1
226	295	39	1
227	295	39	1
234	295	39	1
238	295	39	1
240	295	39	1
241	295	39	1
197	296	39	1
200	296	39	1
202	296	39	1
206	296	39	1
220	296	39	2
222	296	39	1
223	296	39	1
226	296	39	1
235	296	39	1
237	296	39	1
240	296	39	1
195	297	39	2
197	297	39	1
198	297	39	2
203	297	39	1
205	297	39	1
206	297	39	1
215	297	39	2
216	297	39	1
220	297	39	1
223	297	39	1
224	297	39	1
225	297	39	1
230	297	39	1
231	297	39	1
232	297	39	2
243	297	39	1
201	298	39	1
202	298	39	1
215	298	39	1
219	298	39	1
226	298	39	1
230	298	39	1
232	298	39	1
239	298	39	1
242	298	39	2
214	299	39	1
222	299	39	2
224	299	39	1
225	299	39	2
226	299	39	1
229	299	39	2
233	299	39	4
236	299	39	1
241	299	39	2
242	299	39	2
230	300	39	1
233	300	39	1
227	301	39	1
228	301	39	2
230	301	39	1
234	301	39	1
238	301	39	1
226	302	39	2
226	303	39	1
230	303	39	1
239	303	39	1
210	304	39	1
228	304	39	1
230	304	39	1
231	304	39	2
233	304	39	1
235	304	39	1
243	304	39	2
244	304	39	1
194	305	39	1
223	305	39	1
224	305	39	1
226	305	39	2
227	305	39	1
228	305	39	1
236	305	39	1
240	305	39	1
210	306	39	1
211	306	39	2
224	306	39	1
230	306	39	3
235	306	39	4
236	306	39	2
240	306	39	2
241	306	39	1
198	307	39	2
223	307	39	1
225	307	39	1
226	307	39	1
232	307	39	2
216	308	39	1
220	308	39	2
221	308	39	2
222	308	39	1
226	308	39	1
233	308	39	1
241	308	39	1
243	308	39	1
195	309	39	1
216	309	39	2
220	309	39	1
221	309	39	3
222	309	39	2
228	309	39	4
235	309	39	1
239	309	39	1
240	309	39	1
242	309	39	1
195	310	39	1
196	310	39	1
198	310	39	2
217	310	39	1
218	310	39	1
219	310	39	1
222	310	39	1
223	310	39	2
224	310	39	1
228	310	39	1
234	310	39	1
239	310	39	1
217	311	39	2
218	311	39	1
220	311	39	1
224	311	39	2
231	311	39	1
232	311	39	1
233	311	39	1
240	311	39	1
244	311	39	2
196	312	39	1
217	312	39	2
228	312	39	4
230	312	39	1
231	312	39	1
232	312	39	2
239	312	39	2
244	312	39	2
218	313	39	2
219	313	39	1
220	313	39	1
221	313	39	1
225	313	39	2
229	313	39	1
230	313	39	1
238	313	39	1
239	313	39	1
241	313	39	1
243	313	39	1
217	314	39	1
218	314	39	1
219	314	39	1
220	314	39	1
234	314	39	1
235	314	39	3
237	314	39	1
238	314	39	1
239	314	39	1
240	314	39	1
241	314	39	2
217	315	39	1
229	315	39	1
230	315	39	2
239	315	39	1
240	315	39	2
242	315	39	2
243	315	39	1
245	315	39	1
217	316	39	1
225	316	39	1
233	316	39	2
238	316	39	1
239	316	39	2
241	316	39	1
244	316	39	2
211	317	39	1
225	317	39	2
232	317	39	2
236	317	39	1
237	317	39	1
238	317	39	1
244	317	39	1
229	318	39	2
231	318	39	1
223	319	39	2
230	319	39	1
217	320	39	3
230	320	39	1
231	320	39	1
234	320	39	1
218	321	39	1
219	321	39	2
230	321	39	1
234	321	39	2
231	322	39	1
234	322	39	2
232	323	39	1
234	323	39	1
212	324	39	2
214	274	40	2
193	281	40	4
190	283	40	3
192	283	40	1
197	283	40	1
237	283	40	1
195	284	40	3
204	285	40	1
196	286	40	1
198	286	40	1
206	286	40	1
194	287	40	2
206	288	40	1
210	288	40	1
211	288	40	3
192	289	40	1
193	289	40	1
193	290	40	3
211	290	40	1
191	291	40	1
208	291	40	1
225	291	40	1
192	292	40	1
199	292	40	2
208	292	40	4
210	292	40	1
227	292	40	1
235	292	40	2
236	292	40	1
192	293	40	1
194	293	40	3
197	293	40	1
207	293	40	2
213	293	40	3
223	293	40	1
207	294	40	2
209	294	40	3
210	294	40	3
221	294	40	2
228	294	40	1
237	294	40	1
239	294	40	1
197	295	40	1
220	295	40	1
227	295	40	2
198	296	40	1
203	296	40	1
215	296	40	1
217	296	40	2
235	296	40	2
240	296	40	1
188	297	40	1
207	297	40	1
215	297	40	1
221	297	40	1
236	297	40	2
203	298	40	1
215	298	40	2
216	298	40	2
222	298	40	2
229	298	40	1
230	298	40	1
231	298	40	1
199	299	40	2
224	299	40	2
230	299	40	1
236	299	40	1
237	299	40	1
242	299	40	3
212	300	40	2
225	300	40	1
236	300	40	1
237	300	40	1
215	301	40	2
228	301	40	3
236	301	40	3
237	301	40	2
224	302	40	1
231	302	40	1
232	302	40	1
233	302	40	3
237	302	40	1
243	302	40	1
228	303	40	1
241	303	40	1
243	304	40	1
214	305	40	2
223	305	40	1
229	305	40	1
230	305	40	1
232	305	40	1
234	305	40	1
213	306	40	4
214	306	40	1
224	306	40	1
226	306	40	1
228	306	40	1
229	306	40	1
230	306	40	1
242	306	40	1
192	307	40	1
194	307	40	1
202	307	40	1
228	307	40	1
234	307	40	5
238	307	40	1
241	307	40	1
242	307	40	1
225	308	40	2
228	308	40	1
233	308	40	1
240	308	40	1
241	308	40	2
195	309	40	3
203	309	40	1
215	309	40	2
220	309	40	1
222	309	40	4
224	309	40	1
227	309	40	2
240	309	40	1
194	310	40	1
217	310	40	2
218	310	40	1
222	310	40	1
224	310	40	1
225	310	40	2
226	310	40	3
231	310	40	1
234	310	40	1
239	310	40	1
241	310	40	1
196	311	40	1
219	311	40	2
221	311	40	2
222	311	40	1
228	311	40	2
234	311	40	1
235	311	40	1
238	311	40	1
219	312	40	1
235	312	40	1
240	312	40	1
