x	y	z	G alpha (i) signalling events
250	270	35	2
171	271	35	2
173	271	35	2
178	271	35	3
180	271	35	2
181	271	35	2
185	271	35	3
186	271	35	1
187	271	35	1
188	271	35	1
189	271	35	1
190	271	35	1
192	271	35	1
193	271	35	1
194	271	35	3
195	271	35	1
196	271	35	1
199	271	35	2
201	271	35	3
205	271	35	2
207	271	35	1
209	271	35	1
210	271	35	1
212	271	35	1
213	271	35	1
214	271	35	1
216	271	35	2
217	271	35	1
218	271	35	3
219	271	35	2
225	271	35	1
228	271	35	1
231	271	35	1
233	271	35	2
234	271	35	1
235	271	35	2
236	271	35	1
237	271	35	1
238	271	35	3
241	271	35	2
242	271	35	1
243	271	35	1
245	271	35	2
247	271	35	1
248	271	35	1
178	272	35	2
179	272	35	2
182	272	35	1
183	272	35	2
189	272	35	2
197	272	35	1
201	272	35	2
202	272	35	1
205	272	35	2
207	272	35	1
209	272	35	1
215	272	35	1
216	272	35	2
217	272	35	1
218	272	35	1
219	272	35	1
222	272	35	1
229	272	35	2
232	272	35	3
234	272	35	1
235	272	35	1
237	272	35	2
238	272	35	2
243	272	35	2
244	272	35	2
179	273	35	2
183	273	35	2
184	273	35	1
187	273	35	2
204	273	35	1
206	273	35	2
209	273	35	1
212	273	35	1
215	273	35	2
216	273	35	2
218	273	35	1
227	273	35	2
228	273	35	1
230	273	35	1
234	273	35	1
235	273	35	1
238	273	35	2
241	273	35	1
245	273	35	2
170	274	35	1
171	274	35	2
173	274	35	2
178	274	35	1
179	274	35	1
181	274	35	6
182	274	35	1
184	274	35	2
185	274	35	1
186	274	35	1
196	274	35	2
202	274	35	1
204	274	35	1
210	274	35	1
211	274	35	2
212	274	35	2
215	274	35	1
218	274	35	1
224	274	35	2
232	274	35	1
234	274	35	1
235	274	35	3
236	274	35	2
238	274	35	1
239	274	35	4
241	274	35	2
242	274	35	1
243	274	35	3
244	274	35	2
176	275	35	1
178	275	35	2
184	275	35	2
186	275	35	1
191	275	35	1
200	275	35	1
205	275	35	1
207	275	35	2
210	275	35	2
213	275	35	1
214	275	35	3
219	275	35	2
225	275	35	2
231	275	35	2
235	275	35	1
237	275	35	2
238	275	35	1
242	275	35	1
243	275	35	1
245	275	35	1
178	276	35	1
186	276	35	3
203	276	35	3
204	276	35	1
206	276	35	1
209	276	35	3
210	276	35	4
211	276	35	3
212	276	35	1
217	276	35	2
218	276	35	2
219	276	35	1
220	276	35	1
221	276	35	3
230	276	35	2
232	276	35	4
233	276	35	1
237	276	35	1
239	276	35	4
240	276	35	1
242	276	35	1
243	276	35	1
244	276	35	2
248	276	35	1
173	277	35	1
178	277	35	2
182	277	35	1
183	277	35	1
185	277	35	1
188	277	35	2
202	277	35	1
205	277	35	3
208	277	35	1
213	277	35	2
218	277	35	1
219	277	35	1
224	277	35	1
229	277	35	1
230	277	35	1
235	277	35	1
236	277	35	1
237	277	35	2
248	277	35	1
171	278	35	4
175	278	35	5
183	278	35	1
187	278	35	1
188	278	35	1
198	278	35	1
203	278	35	1
204	278	35	5
214	278	35	1
216	278	35	1
221	278	35	2
224	278	35	1
229	278	35	2
230	278	35	1
234	278	35	1
235	278	35	2
236	278	35	1
238	278	35	4
244	278	35	1
245	278	35	3
177	279	35	1
179	279	35	2
184	279	35	1
190	279	35	1
192	279	35	1
193	279	35	2
195	279	35	2
201	279	35	1
203	279	35	1
205	279	35	1
206	279	35	1
207	279	35	2
209	279	35	1
211	279	35	1
214	279	35	1
222	279	35	1
227	279	35	1
232	279	35	2
234	279	35	1
236	279	35	2
238	279	35	2
241	279	35	1
245	279	35	2
172	280	35	1
173	280	35	1
174	280	35	1
175	280	35	2
177	280	35	2
179	280	35	2
180	280	35	1
190	280	35	3
191	280	35	2
199	280	35	1
203	280	35	5
207	280	35	2
208	280	35	1
210	280	35	2
219	280	35	2
220	280	35	1
221	280	35	3
223	280	35	1
226	280	35	3
232	280	35	2
233	280	35	2
234	280	35	1
237	280	35	1
245	280	35	2
246	280	35	3
174	281	35	3
179	281	35	1
182	281	35	4
203	281	35	3
204	281	35	1
205	281	35	1
206	281	35	1
207	281	35	1
208	281	35	1
210	281	35	2
212	281	35	4
213	281	35	1
214	281	35	1
216	281	35	2
217	281	35	1
219	281	35	1
221	281	35	3
222	281	35	2
223	281	35	2
224	281	35	1
226	281	35	4
228	281	35	1
239	281	35	1
245	281	35	3
248	281	35	1
173	282	35	2
179	282	35	3
189	282	35	1
190	282	35	1
205	282	35	1
209	282	35	1
214	282	35	2
219	282	35	1
222	282	35	1
223	282	35	2
225	282	35	1
226	282	35	3
229	282	35	1
231	282	35	2
233	282	35	1
242	282	35	1
171	283	35	1
180	283	35	1
187	283	35	2
188	283	35	3
189	283	35	1
190	283	35	2
191	283	35	1
202	283	35	2
204	283	35	1
207	283	35	1
210	283	35	1
211	283	35	1
212	283	35	1
214	283	35	1
215	283	35	2
218	283	35	1
221	283	35	1
223	283	35	4
226	283	35	1
228	283	35	1
229	283	35	1
233	283	35	2
236	283	35	1
238	283	35	2
240	283	35	1
243	283	35	1
244	283	35	2
245	283	35	1
246	283	35	1
250	283	35	1
176	284	35	1
177	284	35	1
180	284	35	2
181	284	35	1
186	284	35	2
187	284	35	1
189	284	35	1
191	284	35	1
200	284	35	2
203	284	35	1
205	284	35	3
206	284	35	2
207	284	35	3
208	284	35	2
209	284	35	1
214	284	35	2
215	284	35	2
216	284	35	1
218	284	35	1
219	284	35	1
220	284	35	1
221	284	35	3
222	284	35	2
224	284	35	1
225	284	35	1
226	284	35	1
229	284	35	1
230	284	35	4
233	284	35	2
241	284	35	1
245	284	35	2
246	284	35	1
249	284	35	1
177	285	35	2
178	285	35	1
180	285	35	1
182	285	35	1
185	285	35	2
187	285	35	1
188	285	35	2
189	285	35	1
198	285	35	1
201	285	35	4
205	285	35	4
206	285	35	1
207	285	35	2
208	285	35	1
209	285	35	1
217	285	35	2
218	285	35	2
220	285	35	2
224	285	35	1
225	285	35	1
226	285	35	1
229	285	35	2
230	285	35	1
231	285	35	4
234	285	35	1
241	285	35	2
242	285	35	2
243	285	35	1
245	285	35	1
246	285	35	1
248	285	35	1
174	286	35	2
175	286	35	2
178	286	35	2
181	286	35	2
185	286	35	2
187	286	35	1
198	286	35	1
199	286	35	4
201	286	35	1
202	286	35	2
204	286	35	1
207	286	35	1
208	286	35	2
209	286	35	3
211	286	35	2
218	286	35	3
219	286	35	1
220	286	35	2
221	286	35	1
223	286	35	1
224	286	35	1
225	286	35	2
227	286	35	1
228	286	35	1
229	286	35	2
231	286	35	1
233	286	35	2
236	286	35	2
246	286	35	2
247	286	35	2
248	286	35	2
249	286	35	1
174	287	35	1
175	287	35	1
182	287	35	3
185	287	35	1
186	287	35	2
187	287	35	1
189	287	35	1
190	287	35	1
194	287	35	1
198	287	35	2
199	287	35	1
202	287	35	1
204	287	35	1
206	287	35	1
208	287	35	1
220	287	35	1
221	287	35	2
225	287	35	1
230	287	35	1
236	287	35	2
237	287	35	2
244	287	35	5
246	287	35	1
247	287	35	1
183	288	35	2
185	288	35	2
186	288	35	1
188	288	35	1
192	288	35	1
194	288	35	1
195	288	35	2
196	288	35	1
199	288	35	1
200	288	35	1
201	288	35	1
205	288	35	1
219	288	35	3
220	288	35	2
222	288	35	1
223	288	35	1
228	288	35	1
232	288	35	1
236	288	35	1
237	288	35	1
242	288	35	3
246	288	35	1
247	288	35	1
174	289	35	1
175	289	35	1
176	289	35	3
177	289	35	1
189	289	35	1
193	289	35	4
199	289	35	2
200	289	35	1
205	289	35	1
207	289	35	2
220	289	35	3
222	289	35	1
226	289	35	1
235	289	35	3
236	289	35	1
243	289	35	3
244	289	35	1
246	289	35	4
248	289	35	2
250	289	35	1
184	290	35	2
187	290	35	2
195	290	35	1
197	290	35	1
200	290	35	1
201	290	35	2
203	290	35	1
205	290	35	1
206	290	35	1
224	290	35	3
225	290	35	3
231	290	35	1
232	290	35	1
234	290	35	1
235	290	35	1
241	290	35	1
242	290	35	3
243	290	35	1
244	290	35	1
247	290	35	1
176	291	35	4
179	291	35	1
183	291	35	2
194	291	35	2
195	291	35	1
198	291	35	1
199	291	35	3
204	291	35	1
216	291	35	3
224	291	35	3
225	291	35	1
226	291	35	1
229	291	35	2
236	291	35	1
237	291	35	1
239	291	35	2
241	291	35	1
242	291	35	2
182	292	35	1
183	292	35	1
186	292	35	2
187	292	35	2
193	292	35	1
194	292	35	1
201	292	35	2
205	292	35	1
220	292	35	1
221	292	35	1
223	292	35	2
224	292	35	1
225	292	35	1
228	292	35	1
229	292	35	3
230	292	35	3
231	292	35	4
233	292	35	1
235	292	35	1
243	292	35	1
250	292	35	1
182	293	35	2
197	293	35	2
198	293	35	2
200	293	35	1
201	293	35	1
204	293	35	2
206	293	35	1
218	293	35	4
222	293	35	3
223	293	35	1
225	293	35	1
228	293	35	1
232	293	35	1
233	293	35	1
235	293	35	1
238	293	35	1
239	293	35	1
246	293	35	1
183	294	35	2
185	294	35	2
187	294	35	1
195	294	35	1
198	294	35	1
199	294	35	1
201	294	35	3
218	294	35	1
219	294	35	1
221	294	35	1
222	294	35	1
225	294	35	1
226	294	35	2
228	294	35	1
231	294	35	2
236	294	35	1
184	295	35	1
191	295	35	2
204	295	35	2
218	295	35	1
220	295	35	3
223	295	35	1
224	295	35	1
225	295	35	2
227	295	35	1
228	295	35	2
230	295	35	3
231	295	35	1
236	295	35	3
242	295	35	2
244	295	35	1
245	295	35	3
247	295	35	2
248	295	35	2
249	295	35	1
177	296	35	2
193	296	35	1
195	296	35	3
196	296	35	3
197	296	35	1
200	296	35	1
202	296	35	2
205	296	35	1
220	296	35	2
228	296	35	1
229	296	35	1
235	296	35	2
237	296	35	3
238	296	35	3
243	296	35	1
245	296	35	2
196	297	35	1
197	297	35	2
199	297	35	2
200	297	35	1
219	297	35	1
222	297	35	2
225	297	35	1
226	297	35	2
227	297	35	1
229	297	35	1
230	297	35	2
232	297	35	2
233	297	35	1
236	297	35	1
237	297	35	1
239	297	35	1
240	297	35	1
242	297	35	1
244	297	35	1
247	297	35	1
191	298	35	3
194	298	35	3
197	298	35	1
200	298	35	1
203	298	35	1
220	298	35	1
234	298	35	1
236	298	35	2
241	298	35	2
246	298	35	2
195	299	35	1
196	299	35	4
227	299	35	1
228	299	35	1
235	299	35	3
239	299	35	2
240	299	35	1
242	299	35	1
245	299	35	1
194	300	35	2
226	300	35	1
227	300	35	1
228	300	35	1
235	300	35	2
236	300	35	1
237	300	35	2
239	300	35	1
241	300	35	2
194	301	35	2
196	301	35	1
198	301	35	2
227	301	35	1
228	301	35	1
231	301	35	1
233	301	35	1
236	301	35	1
237	301	35	1
238	301	35	2
239	301	35	1
241	301	35	1
242	301	35	5
243	301	35	1
244	301	35	1
200	302	35	1
222	302	35	2
223	302	35	1
228	302	35	1
229	302	35	2
230	302	35	1
231	302	35	1
233	302	35	1
234	302	35	2
236	302	35	3
238	302	35	1
239	302	35	2
240	302	35	1
199	303	35	2
225	303	35	2
226	303	35	1
227	303	35	3
229	303	35	2
230	303	35	1
231	303	35	1
232	303	35	1
234	303	35	1
243	303	35	1
191	304	35	2
207	304	35	2
221	304	35	1
223	304	35	4
225	304	35	1
227	304	35	2
228	304	35	1
232	304	35	1
233	304	35	1
234	304	35	1
235	304	35	1
239	304	35	1
240	304	35	1
241	304	35	1
244	304	35	1
195	305	35	1
223	305	35	2
225	305	35	1
227	305	35	2
229	305	35	3
230	305	35	2
232	305	35	1
235	305	35	1
236	305	35	1
237	305	35	2
238	305	35	2
240	305	35	1
242	305	35	2
199	306	35	1
220	306	35	1
222	306	35	1
224	306	35	2
225	306	35	3
227	306	35	1
228	306	35	2
230	306	35	1
231	306	35	1
233	306	35	1
239	306	35	2
242	306	35	1
195	307	35	1
198	307	35	3
221	307	35	1
222	307	35	2
223	307	35	1
224	307	35	1
227	307	35	1
231	307	35	2
232	307	35	1
233	307	35	1
235	307	35	2
239	307	35	2
241	307	35	1
243	307	35	1
220	308	35	2
222	308	35	1
224	308	35	1
226	308	35	2
227	308	35	1
228	308	35	1
231	308	35	3
232	308	35	1
236	308	35	1
202	309	35	1
228	309	35	1
229	309	35	1
234	309	35	2
235	309	35	1
237	309	35	1
238	309	35	1
240	309	35	1
219	310	35	1
220	310	35	1
221	310	35	2
223	310	35	2
227	310	35	1
229	310	35	2
230	310	35	1
231	310	35	2
234	310	35	1
237	310	35	1
238	310	35	1
213	311	35	2
215	311	35	1
220	311	35	2
222	311	35	1
228	311	35	1
229	311	35	1
232	311	35	1
234	311	35	1
236	311	35	1
237	311	35	1
240	311	35	2
241	311	35	1
213	312	35	1
214	312	35	3
217	312	35	1
225	312	35	2
231	312	35	3
232	312	35	1
234	312	35	2
236	312	35	1
237	312	35	2
217	313	35	1
223	313	35	2
228	313	35	3
234	313	35	1
235	313	35	1
237	313	35	2
241	313	35	2
225	314	35	2
227	314	35	2
228	314	35	1
230	314	35	1
232	314	35	1
233	314	35	2
235	314	35	1
236	314	35	1
237	314	35	1
226	315	35	1
230	315	35	2
233	315	35	2
236	315	35	2
237	315	35	3
238	315	35	1
210	316	35	1
232	316	35	2
234	316	35	1
230	317	35	1
234	317	35	1
238	317	35	1
239	317	35	3
240	317	35	2
212	318	35	1
233	318	35	1
236	318	35	1
238	318	35	3
232	319	35	1
233	319	35	1
240	319	35	1
229	252	36	1
222	253	36	1
225	253	36	1
229	254	36	1
224	255	36	1
226	255	36	1
219	256	36	1
223	256	36	2
225	256	36	1
226	256	36	3
217	257	36	1
219	257	36	1
224	257	36	1
225	257	36	2
226	257	36	1
227	257	36	1
228	257	36	3
216	258	36	2
220	258	36	1
222	258	36	2
224	258	36	1
226	258	36	1
227	258	36	1
232	258	36	3
217	259	36	1
218	259	36	1
220	259	36	3
221	259	36	1
222	259	36	1
226	259	36	1
227	259	36	2
228	259	36	1
230	259	36	1
216	260	36	2
223	260	36	1
224	260	36	1
225	260	36	1
226	260	36	1
229	260	36	1
237	260	36	2
211	261	36	1
218	261	36	1
220	261	36	1
223	261	36	3
224	261	36	5
226	261	36	1
227	261	36	1
228	261	36	1
232	261	36	3
234	261	36	2
237	261	36	2
242	261	36	1
243	261	36	1
246	261	36	3
192	262	36	1
210	262	36	2
221	262	36	2
222	262	36	5
223	262	36	1
224	262	36	1
227	262	36	1
228	262	36	3
229	262	36	1
230	262	36	2
238	262	36	2
242	262	36	3
244	262	36	2
245	262	36	1
189	263	36	1
191	263	36	2
193	263	36	1
210	263	36	1
211	263	36	4
214	263	36	4
216	263	36	2
219	263	36	2
221	263	36	3
222	263	36	2
226	263	36	1
229	263	36	2
235	263	36	1
237	263	36	1
245	263	36	1
249	263	36	1
186	264	36	1
188	264	36	2
191	264	36	2
209	264	36	1
214	264	36	2
216	264	36	1
217	264	36	1
218	264	36	1
222	264	36	2
223	264	36	2
225	264	36	1
230	264	36	1
231	264	36	1
232	264	36	1
233	264	36	1
240	264	36	1
242	264	36	2
243	264	36	1
249	264	36	3
185	265	36	1
188	265	36	2
191	265	36	2
194	265	36	2
196	265	36	1
207	265	36	2
208	265	36	3
209	265	36	2
211	265	36	4
216	265	36	3
226	265	36	1
230	265	36	2
231	265	36	2
232	265	36	3
233	265	36	2
234	265	36	2
235	265	36	3
240	265	36	1
242	265	36	2
243	265	36	1
245	265	36	1
246	265	36	1
248	265	36	1
186	266	36	1
187	266	36	1
188	266	36	2
195	266	36	1
196	266	36	1
205	266	36	1
207	266	36	1
208	266	36	2
211	266	36	2
216	266	36	2
217	266	36	2
221	266	36	1
222	266	36	2
226	266	36	1
229	266	36	1
231	266	36	2
232	266	36	2
233	266	36	2
234	266	36	1
235	266	36	1
241	266	36	2
243	266	36	2
244	266	36	2
248	266	36	2
186	267	36	2
189	267	36	1
192	267	36	1
194	267	36	1
196	267	36	1
202	267	36	2
214	267	36	3
217	267	36	2
219	267	36	4
221	267	36	1
232	267	36	1
236	267	36	1
239	267	36	1
240	267	36	2
241	267	36	1
249	267	36	1
188	268	36	1
189	268	36	2
191	268	36	1
193	268	36	1
195	268	36	1
205	268	36	1
206	268	36	1
210	268	36	3
215	268	36	1
219	268	36	1
223	268	36	2
232	268	36	2
233	268	36	3
236	268	36	1
238	268	36	2
239	268	36	2
240	268	36	2
247	268	36	1
185	269	36	1
193	269	36	3
194	269	36	1
200	269	36	2
211	269	36	1
213	269	36	2
214	269	36	3
216	269	36	1
217	269	36	1
218	269	36	2
219	269	36	2
229	269	36	1
236	269	36	1
237	269	36	1
248	269	36	2
172	270	36	4
185	270	36	1
187	270	36	1
188	270	36	2
189	270	36	1
191	270	36	1
194	270	36	3
195	270	36	1
198	270	36	1
203	270	36	2
206	270	36	2
211	270	36	1
213	270	36	2
214	270	36	2
216	270	36	4
220	270	36	2
221	270	36	1
231	270	36	1
232	270	36	1
235	270	36	1
238	270	36	1
239	270	36	1
246	270	36	1
176	271	36	2
178	271	36	1
181	271	36	1
188	271	36	1
206	271	36	1
207	271	36	1
211	271	36	1
214	271	36	1
215	271	36	1
216	271	36	3
218	271	36	2
220	271	36	1
236	271	36	2
238	271	36	4
239	271	36	3
248	271	36	2
249	271	36	1
175	272	36	2
181	272	36	1
185	272	36	1
190	272	36	1
193	272	36	1
199	272	36	1
203	272	36	1
206	272	36	2
207	272	36	1
211	272	36	1
213	272	36	1
214	272	36	1
230	272	36	1
231	272	36	1
232	272	36	1
233	272	36	1
236	272	36	2
239	272	36	3
240	272	36	1
186	273	36	1
190	273	36	1
198	273	36	1
204	273	36	1
205	273	36	1
207	273	36	1
208	273	36	1
209	273	36	1
210	273	36	1
211	273	36	1
212	273	36	1
232	273	36	1
238	273	36	2
241	273	36	1
176	274	36	2
203	274	36	2
205	274	36	1
210	274	36	1
214	274	36	2
217	274	36	1
218	274	36	1
220	274	36	3
221	274	36	2
233	274	36	2
240	274	36	3
175	275	36	4
206	275	36	1
207	275	36	4
208	275	36	3
210	275	36	1
211	275	36	1
212	275	36	2
214	275	36	1
216	275	36	3
217	275	36	1
218	275	36	1
220	275	36	2
231	275	36	2
243	275	36	1
181	276	36	1
186	276	36	3
203	276	36	2
208	276	36	1
211	276	36	2
216	276	36	1
217	276	36	1
222	276	36	1
232	276	36	2
237	276	36	1
241	276	36	1
175	277	36	2
189	277	36	1
204	277	36	1
211	277	36	2
215	277	36	2
220	277	36	1
223	277	36	1
226	277	36	1
232	277	36	1
234	277	36	2
181	278	36	2
202	278	36	2
204	278	36	1
205	278	36	3
207	278	36	1
211	278	36	1
213	278	36	2
214	278	36	1
219	278	36	3
223	278	36	2
224	278	36	1
231	278	36	1
239	278	36	1
173	279	36	3
179	279	36	1
187	279	36	1
192	279	36	2
193	279	36	1
201	279	36	2
204	279	36	2
206	279	36	2
209	279	36	1
211	279	36	4
212	279	36	4
219	279	36	1
220	279	36	2
223	279	36	3
234	279	36	2
173	280	36	1
174	280	36	2
180	280	36	1
192	280	36	4
199	280	36	1
205	280	36	1
208	280	36	2
209	280	36	1
210	280	36	1
211	280	36	1
212	280	36	2
213	280	36	1
214	280	36	2
215	280	36	2
219	280	36	1
223	280	36	2
226	280	36	1
232	280	36	3
234	280	36	2
173	281	36	1
176	281	36	1
178	281	36	2
179	281	36	1
187	281	36	2
190	281	36	1
191	281	36	1
192	281	36	1
204	281	36	1
206	281	36	1
211	281	36	1
212	281	36	1
217	281	36	2
221	281	36	1
222	281	36	1
223	281	36	1
224	281	36	1
243	281	36	1
181	282	36	4
190	282	36	1
201	282	36	1
205	282	36	2
206	282	36	1
208	282	36	3
212	282	36	1
214	282	36	1
226	282	36	5
231	282	36	2
232	282	36	4
181	283	36	2
187	283	36	1
189	283	36	2
202	283	36	2
204	283	36	3
205	283	36	1
207	283	36	1
210	283	36	1
211	283	36	1
212	283	36	2
214	283	36	3
216	283	36	1
218	283	36	1
219	283	36	2
222	283	36	1
226	283	36	4
230	283	36	5
231	283	36	1
233	283	36	1
239	283	36	2
240	283	36	1
177	284	36	1
179	284	36	1
187	284	36	1
188	284	36	1
199	284	36	2
201	284	36	3
205	284	36	2
206	284	36	2
210	284	36	1
213	284	36	2
214	284	36	1
219	284	36	2
221	284	36	1
224	284	36	2
225	284	36	1
232	284	36	1
240	284	36	2
242	284	36	2
190	285	36	1
191	285	36	1
199	285	36	2
200	285	36	2
204	285	36	2
205	285	36	1
208	285	36	1
212	285	36	1
215	285	36	1
217	285	36	2
218	285	36	1
221	285	36	2
226	285	36	1
231	285	36	1
233	285	36	3
235	285	36	1
236	285	36	1
242	285	36	1
244	285	36	1
187	286	36	1
188	286	36	1
189	286	36	1
193	286	36	1
200	286	36	2
201	286	36	2
202	286	36	1
205	286	36	3
207	286	36	2
208	286	36	1
209	286	36	2
218	286	36	1
222	286	36	1
224	286	36	1
227	286	36	1
228	286	36	1
229	286	36	1
230	286	36	3
234	286	36	2
235	286	36	1
236	286	36	2
237	286	36	1
239	286	36	2
240	286	36	1
241	286	36	2
242	286	36	2
244	286	36	2
176	287	36	1
191	287	36	3
199	287	36	1
200	287	36	1
201	287	36	1
202	287	36	1
203	287	36	1
204	287	36	3
205	287	36	2
208	287	36	1
214	287	36	2
221	287	36	1
222	287	36	4
224	287	36	1
225	287	36	1
227	287	36	1
228	287	36	1
229	287	36	1
231	287	36	2
233	287	36	1
234	287	36	1
239	287	36	2
241	287	36	1
244	287	36	1
245	287	36	2
246	287	36	3
248	287	36	1
184	288	36	1
185	288	36	2
186	288	36	1
192	288	36	1
194	288	36	1
196	288	36	2
199	288	36	2
203	288	36	1
206	288	36	3
210	288	36	6
219	288	36	1
220	288	36	1
224	288	36	2
229	288	36	2
230	288	36	1
231	288	36	1
233	288	36	3
234	288	36	1
239	288	36	1
241	288	36	1
242	288	36	1
243	288	36	1
244	288	36	1
184	289	36	2
187	289	36	2
193	289	36	1
195	289	36	1
196	289	36	2
198	289	36	2
199	289	36	3
200	289	36	2
201	289	36	1
206	289	36	1
217	289	36	1
219	289	36	2
227	289	36	2
230	289	36	1
232	289	36	1
237	289	36	1
240	289	36	3
241	289	36	1
242	289	36	2
243	289	36	1
244	289	36	1
185	290	36	1
187	290	36	2
195	290	36	1
197	290	36	1
198	290	36	3
199	290	36	4
200	290	36	2
202	290	36	1
203	290	36	2
204	290	36	1
220	290	36	1
223	290	36	1
226	290	36	2
231	290	36	1
232	290	36	3
234	290	36	2
236	290	36	1
237	290	36	1
238	290	36	2
239	290	36	1
240	290	36	3
241	290	36	1
242	290	36	1
243	290	36	2
247	290	36	1
184	291	36	1
194	291	36	1
195	291	36	1
196	291	36	1
197	291	36	3
201	291	36	1
203	291	36	2
221	291	36	1
222	291	36	1
224	291	36	2
231	291	36	1
232	291	36	1
233	291	36	2
239	291	36	2
241	291	36	1
244	291	36	1
245	291	36	2
174	292	36	2
187	292	36	3
194	292	36	1
198	292	36	1
200	292	36	1
204	292	36	1
206	292	36	1
207	292	36	2
221	292	36	4
224	292	36	2
225	292	36	3
227	292	36	1
228	292	36	1
233	292	36	1
235	292	36	1
237	292	36	1
238	292	36	2
239	292	36	2
182	293	36	1
188	293	36	3
195	293	36	2
197	293	36	1
205	293	36	3
222	293	36	1
223	293	36	2
225	293	36	2
226	293	36	2
227	293	36	1
234	293	36	1
236	293	36	2
239	293	36	3
240	293	36	2
241	293	36	1
182	294	36	2
188	294	36	3
195	294	36	3
201	294	36	3
204	294	36	3
225	294	36	2
227	294	36	1
228	294	36	3
229	294	36	1
230	294	36	1
233	294	36	1
234	294	36	1
237	294	36	2
243	294	36	1
196	295	36	3
197	295	36	1
198	295	36	1
201	295	36	1
202	295	36	2
204	295	36	1
218	295	36	1
220	295	36	2
221	295	36	3
225	295	36	1
229	295	36	1
230	295	36	1
231	295	36	1
232	295	36	2
233	295	36	3
235	295	36	1
236	295	36	2
238	295	36	1
239	295	36	2
240	295	36	1
241	295	36	2
242	295	36	1
244	295	36	1
245	295	36	2
194	296	36	3
198	296	36	2
199	296	36	1
200	296	36	2
205	296	36	1
222	296	36	1
228	296	36	1
229	296	36	2
230	296	36	3
231	296	36	2
234	296	36	1
235	296	36	1
236	296	36	2
237	296	36	1
238	296	36	1
239	296	36	1
241	296	36	1
244	296	36	1
199	297	36	3
204	297	36	1
205	297	36	1
219	297	36	1
228	297	36	2
229	297	36	1
230	297	36	1
231	297	36	1
232	297	36	1
233	297	36	2
236	297	36	3
238	297	36	4
239	297	36	3
245	297	36	1
201	298	36	1
202	298	36	1
203	298	36	2
205	298	36	2
226	298	36	1
229	298	36	1
233	298	36	1
236	298	36	1
239	298	36	1
243	298	36	3
199	299	36	1
200	299	36	2
204	299	36	1
228	299	36	2
229	299	36	1
237	299	36	1
238	299	36	1
240	299	36	3
241	299	36	1
225	300	36	1
230	300	36	1
232	300	36	1
240	300	36	2
241	300	36	1
198	301	36	1
223	301	36	1
225	301	36	1
226	301	36	1
227	301	36	1
228	301	36	2
232	301	36	2
234	301	36	3
236	301	36	1
243	301	36	2
244	301	36	2
245	301	36	2
225	302	36	1
226	302	36	2
229	302	36	1
232	302	36	2
235	302	36	1
243	302	36	1
244	302	36	1
228	303	36	5
231	303	36	2
232	303	36	1
236	303	36	1
238	303	36	2
241	303	36	2
225	304	36	1
227	304	36	4
230	304	36	5
233	304	36	2
235	304	36	1
199	305	36	5
225	305	36	3
226	305	36	1
228	305	36	5
234	305	36	1
222	306	36	2
226	306	36	3
235	306	36	2
240	306	36	2
241	306	36	1
243	306	36	1
244	306	36	1
194	307	36	1
222	307	36	2
224	307	36	2
235	307	36	1
241	307	36	3
242	307	36	1
243	307	36	1
222	308	36	2
223	308	36	2
224	308	36	1
225	308	36	1
227	308	36	1
228	308	36	2
237	308	36	2
239	308	36	1
241	308	36	1
243	308	36	2
224	309	36	1
227	309	36	2
228	309	36	3
230	309	36	2
233	309	36	2
234	309	36	1
236	309	36	2
223	310	36	2
226	310	36	1
227	310	36	1
228	310	36	1
229	310	36	1
231	310	36	1
234	310	36	1
236	310	36	1
243	310	36	3
214	311	36	1
215	311	36	1
217	311	36	1
220	311	36	2
222	311	36	1
223	311	36	2
225	311	36	3
229	311	36	4
230	311	36	1
232	311	36	2
233	311	36	1
234	311	36	1
238	311	36	3
242	311	36	1
218	312	36	3
225	312	36	4
226	312	36	1
231	312	36	1
235	312	36	1
240	312	36	1
216	313	36	1
225	313	36	2
226	313	36	1
227	313	36	3
231	313	36	2
234	313	36	2
235	313	36	2
238	313	36	1
225	314	36	3
226	314	36	1
228	314	36	2
230	314	36	3
232	314	36	1
234	314	36	1
238	314	36	3
241	314	36	1
242	314	36	3
214	315	36	2
220	315	36	2
230	315	36	3
233	315	36	1
235	315	36	2
236	315	36	2
242	315	36	1
228	316	36	2
232	316	36	5
236	316	36	1
237	316	36	1
240	316	36	1
227	317	36	2
232	317	36	3
235	317	36	1
236	317	36	2
233	318	36	1
235	318	36	2
236	318	36	1
238	318	36	2
231	319	36	2
236	319	36	1
239	319	36	2
228	257	37	2
227	258	37	2
228	258	37	2
228	259	37	2
230	259	37	2
224	260	37	1
226	260	37	1
227	260	37	2
230	260	37	2
235	260	37	1
242	260	37	1
217	261	37	1
227	261	37	1
228	261	37	1
229	261	37	1
216	262	37	2
220	262	37	1
224	262	37	1
227	262	37	2
229	262	37	3
230	262	37	1
214	263	37	1
222	263	37	1
231	263	37	1
189	264	37	1
209	264	37	1
211	264	37	1
215	264	37	1
229	264	37	2
236	264	37	2
237	264	37	1
238	264	37	1
228	265	37	1
246	265	37	2
188	266	37	2
194	266	37	1
215	266	37	1
230	266	37	3
243	266	37	3
183	267	37	1
188	267	37	3
189	267	37	1
191	267	37	1
193	267	37	2
210	267	37	1
211	267	37	1
214	267	37	2
219	267	37	1
229	267	37	1
237	267	37	1
238	267	37	1
239	267	37	3
241	267	37	2
189	268	37	3
193	268	37	2
211	268	37	3
