x	y	z	Circadian Clock
185	321	21	1
214	241	22	1
260	312	22	1
184	324	22	1
220	291	23	1
267	299	23	1
194	257	24	1
189	300	24	1
206	308	24	1
177	313	24	1
195	323	24	1
169	282	25	1
134	245	26	1
237	306	26	1
246	238	27	1
235	308	27	1
210	316	28	2
168	278	29	1
175	279	29	1
258	265	31	1
188	242	32	1
196	310	32	1
220	363	32	1
114	228	33	1
266	267	33	1
266	268	34	1
117	302	34	1
118	308	34	1
161	279	35	1
125	289	35	1
123	290	35	1
115	309	36	1
214	350	36	1
131	277	38	1
157	329	38	1
126	226	39	1
144	236	39	1
214	339	39	1
248	347	39	1
168	242	40	1
127	243	40	1
136	262	40	1
133	283	40	1
158	284	40	1
139	303	40	1
207	262	41	1
152	272	41	1
119	314	41	1
237	351	41	1
209	352	41	1
178	244	42	1
213	260	42	1
155	261	42	1
146	271	42	1
156	271	42	1
136	303	43	1
220	336	44	1
142	297	45	1
185	330	45	1
227	349	45	1
144	281	46	1
238	331	46	1
207	355	47	1
131	229	50	1
139	263	50	1
