x	y	z	Intracellular signaling by second messengers
240	302	39	4
226	303	39	1
227	303	39	1
231	303	39	1
233	303	39	3
235	303	39	1
239	303	39	2
227	304	39	1
228	304	39	3
230	304	39	1
231	304	39	1
233	304	39	1
234	304	39	2
235	304	39	1
243	304	39	1
244	304	39	1
212	305	39	1
224	305	39	1
228	305	39	1
236	305	39	2
238	305	39	1
241	305	39	1
211	306	39	1
223	306	39	1
224	306	39	1
227	306	39	1
229	306	39	2
235	306	39	1
236	306	39	2
239	306	39	1
240	306	39	2
242	306	39	1
198	307	39	1
223	307	39	2
225	307	39	1
232	307	39	1
235	307	39	1
241	307	39	1
194	308	39	1
216	308	39	1
220	308	39	1
221	308	39	2
222	308	39	2
229	308	39	1
233	308	39	2
235	308	39	3
240	308	39	3
242	308	39	1
195	309	39	1
212	309	39	1
218	309	39	1
220	309	39	1
221	309	39	1
222	309	39	1
226	309	39	1
228	309	39	2
229	309	39	4
233	309	39	1
234	309	39	2
235	309	39	2
195	310	39	1
196	310	39	1
198	310	39	1
218	310	39	1
219	310	39	1
220	310	39	2
222	310	39	2
223	310	39	1
234	310	39	1
239	310	39	1
206	311	39	1
211	311	39	1
217	311	39	2
218	311	39	1
220	311	39	3
221	311	39	2
222	311	39	1
224	311	39	1
225	311	39	1
227	311	39	2
229	311	39	1
231	311	39	2
232	311	39	1
233	311	39	3
236	311	39	1
244	311	39	3
246	311	39	2
211	312	39	1
213	312	39	1
218	312	39	1
220	312	39	2
229	312	39	2
230	312	39	2
231	312	39	1
238	312	39	1
239	312	39	1
240	312	39	2
241	312	39	1
242	312	39	1
228	313	39	1
229	313	39	1
230	313	39	1
235	313	39	1
236	313	39	1
238	313	39	1
239	313	39	1
240	313	39	3
242	313	39	2
217	314	39	1
218	314	39	3
220	314	39	1
227	314	39	2
228	314	39	3
229	314	39	1
235	314	39	1
237	314	39	1
239	314	39	1
242	314	39	3
217	315	39	1
220	315	39	2
229	315	39	2
237	315	39	2
238	315	39	5
240	315	39	1
245	315	39	1
225	316	39	1
233	316	39	2
239	316	39	1
241	316	39	2
244	316	39	1
211	317	39	2
225	317	39	1
232	317	39	1
235	317	39	1
238	317	39	1
240	317	39	1
242	317	39	1
229	318	39	2
230	318	39	1
231	318	39	2
220	319	39	1
223	319	39	1
228	319	39	1
230	319	39	3
214	320	39	2
217	320	39	1
230	320	39	3
241	320	39	3
215	321	39	1
230	321	39	3
232	321	39	1
230	322	39	1
231	322	39	1
234	322	39	1
232	323	39	1
211	324	39	2
212	325	39	1
212	327	39	1
197	328	39	2
193	280	40	1
193	281	40	1
197	283	40	1
237	283	40	1
197	284	40	1
204	285	40	1
206	285	40	1
196	286	40	2
198	286	40	1
194	287	40	1
204	287	40	4
193	288	40	4
206	288	40	1
210	288	40	1
192	289	40	1
193	290	40	1
211	290	40	1
218	290	40	2
192	291	40	2
196	291	40	1
208	291	40	2
212	292	40	3
221	292	40	1
227	292	40	1
235	292	40	2
192	293	40	1
194	293	40	1
197	293	40	2
204	293	40	1
207	293	40	1
209	293	40	1
213	293	40	1
214	293	40	1
216	293	40	1
207	294	40	2
210	294	40	2
225	294	40	2
227	294	40	1
228	294	40	1
237	294	40	2
239	294	40	1
225	295	40	1
234	295	40	3
241	295	40	1
198	296	40	1
203	296	40	2
206	296	40	1
217	296	40	1
234	296	40	1
235	296	40	1
240	296	40	2
205	297	40	2
207	297	40	1
215	297	40	1
216	297	40	1
221	297	40	1
236	297	40	1
241	297	40	1
203	298	40	1
215	298	40	1
222	298	40	2
223	298	40	1
225	298	40	2
228	298	40	1
229	298	40	2
231	298	40	2
234	298	40	1
199	299	40	2
222	299	40	1
229	299	40	1
236	299	40	1
242	299	40	1
212	300	40	1
225	300	40	2
227	300	40	1
229	300	40	1
215	301	40	2
224	302	40	1
231	302	40	1
233	302	40	2
237	302	40	3
243	302	40	1
228	303	40	2
234	303	40	1
241	303	40	1
229	304	40	1
235	304	40	1
241	304	40	1
245	304	40	1
229	305	40	1
230	305	40	1
232	305	40	2
242	305	40	1
210	306	40	1
212	306	40	1
213	306	40	1
214	306	40	1
224	306	40	1
226	306	40	2
228	306	40	1
229	306	40	2
241	306	40	2
215	307	40	1
223	307	40	2
227	307	40	1
228	307	40	1
234	307	40	1
243	307	40	1
224	308	40	1
228	308	40	1
233	308	40	1
239	308	40	2
240	308	40	2
241	308	40	1
203	309	40	1
215	309	40	1
220	309	40	2
222	309	40	1
223	309	40	1
228	309	40	2
233	309	40	1
240	309	40	2
217	310	40	1
218	310	40	1
219	310	40	1
225	310	40	1
226	310	40	1
234	310	40	1
242	310	40	1
196	311	40	1
219	311	40	1
234	311	40	1
237	311	40	1
238	311	40	2
242	311	40	1
216	312	40	1
218	312	40	2
219	312	40	1
220	312	40	3
229	312	40	1
232	312	40	3
235	312	40	1
240	312	40	1
216	313	40	1
218	313	40	2
221	313	40	1
223	313	40	1
234	313	40	3
235	313	40	1
238	313	40	2
240	313	40	2
243	313	40	1
219	314	40	1
220	314	40	2
236	314	40	1
237	314	40	4
238	314	40	1
239	314	40	1
242	314	40	1
220	315	40	1
221	315	40	1
229	315	40	2
235	315	40	1
237	315	40	2
243	315	40	2
245	315	40	1
216	316	40	2
217	316	40	1
219	316	40	1
221	316	40	2
234	316	40	2
236	316	40	1
240	316	40	1
242	316	40	2
219	317	40	3
227	317	40	1
235	317	40	1
236	317	40	1
242	317	40	3
220	318	40	1
229	318	40	1
231	318	40	1
240	318	40	1
241	318	40	1
243	318	40	3
246	318	40	2
215	319	40	2
218	319	40	1
219	319	40	2
221	319	40	1
230	319	40	1
232	319	40	1
237	319	40	2
238	319	40	1
239	319	40	2
241	319	40	1
242	319	40	1
243	319	40	3
221	320	40	1
223	320	40	1
225	320	40	2
240	320	40	2
241	320	40	1
216	321	40	1
227	321	40	1
230	321	40	1
230	322	40	1
233	322	40	2
228	323	40	1
230	323	40	1
212	324	40	1
229	324	40	1
212	325	40	1
208	330	40	1
192	292	41	2
217	292	41	1
226	292	41	1
225	293	41	2
195	294	41	1
225	294	41	1
199	296	41	1
205	296	41	1
204	297	41	2
214	298	41	3
226	298	41	2
237	299	41	1
230	300	41	1
231	300	41	3
235	300	41	2
220	304	41	1
228	304	41	2
243	304	41	3
221	305	41	1
223	305	41	3
224	305	41	1
227	305	41	1
228	305	41	1
229	305	41	2
230	305	41	3
217	306	41	1
223	306	41	3
228	306	41	2
219	307	41	1
223	307	41	1
225	307	41	1
227	307	41	3
229	307	41	1
211	308	41	2
220	308	41	2
229	308	41	1
241	308	41	2
243	308	41	1
196	309	41	1
223	309	41	3
224	309	41	2
225	309	41	1
239	309	41	1
240	309	41	1
196	310	41	3
219	310	41	1
222	310	41	2
240	310	41	2
220	311	41	1
221	311	41	1
222	311	41	1
233	311	41	1
216	312	41	1
217	312	41	1
221	312	41	1
225	312	41	1
234	312	41	1
242	312	41	1
221	313	41	1
222	313	41	2
223	313	41	1
241	313	41	2
244	313	41	1
245	313	41	1
228	314	41	1
232	314	41	1
235	314	41	1
242	314	41	2
218	315	41	1
220	315	41	2
238	315	41	4
243	315	41	1
221	316	41	1
238	316	41	1
241	316	41	1
243	316	41	2
249	316	41	2
218	317	41	1
221	317	41	1
235	317	41	1
240	317	41	1
242	317	41	1
244	317	41	1
217	318	41	1
218	318	41	2
219	318	41	2
230	318	41	1
240	318	41	2
243	318	41	3
246	318	41	2
242	319	41	1
245	319	41	2
241	320	41	2
230	321	41	1
231	321	41	2
240	321	41	1
228	322	41	1
231	322	41	1
228	323	41	1
230	323	41	1
215	297	42	1
228	299	42	1
231	300	42	1
221	301	42	1
223	302	42	3
220	304	42	2
220	305	42	3
224	305	42	1
227	305	42	2
223	306	42	1
230	306	42	1
231	306	42	1
239	306	42	2
239	308	42	2
240	308	42	2
224	309	42	1
225	309	42	1
219	310	42	1
221	310	42	2
238	310	42	1
240	310	42	2
221	311	42	1
222	311	42	2
236	311	42	1
238	311	42	1
239	311	42	1
240	311	42	2
214	312	42	3
218	312	42	1
220	312	42	1
221	312	42	2
222	312	42	2
223	312	42	2
243	312	42	2
244	312	42	1
218	313	42	1
221	313	42	1
244	313	42	1
221	314	42	1
236	314	42	1
242	314	42	1
217	315	42	2
220	315	42	3
240	315	42	2
218	316	42	4
220	316	42	1
227	316	42	2
228	316	42	1
231	316	42	1
238	316	42	1
239	316	42	1
240	316	42	1
242	316	42	4
243	316	42	1
223	317	42	1
224	317	42	2
226	317	42	2
227	317	42	1
238	317	42	1
239	317	42	2
217	318	42	2
228	318	42	1
229	318	42	2
243	318	42	1
245	318	42	1
246	318	42	1
247	318	42	1
204	319	42	1
226	319	42	2
227	319	42	2
228	319	42	1
229	319	42	1
230	319	42	1
231	319	42	1
232	319	42	1
241	319	42	2
226	320	42	3
229	320	42	1
241	320	42	1
229	321	42	1
239	321	42	1
219	304	43	2
220	304	43	1
221	305	43	1
228	305	43	1
221	307	43	2
211	308	43	1
223	308	43	2
242	309	43	2
217	310	43	1
218	310	43	1
225	311	43	1
234	311	43	1
241	311	43	1
211	312	43	2
220	312	43	1
242	312	43	1
236	313	43	2
238	314	43	1
230	315	43	2
245	315	43	1
219	316	43	1
230	316	43	1
241	316	43	2
227	317	43	3
227	319	43	3
242	319	43	2
244	319	43	1
227	321	43	1
229	321	43	1
215	324	43	1
220	305	44	1
219	306	44	1
220	306	44	1
220	309	44	1
219	310	44	1
234	310	44	1
225	311	44	1
239	311	44	2
223	312	44	1
231	312	44	1
219	313	44	1
229	313	44	1
211	314	44	1
221	314	44	1
241	314	44	1
220	315	44	3
204	316	44	1
225	317	44	1
230	317	44	3
238	317	44	1
242	317	44	2
223	318	44	1
243	318	44	2
206	319	44	2
223	319	44	1
242	319	44	1
228	320	44	1
224	321	44	2
229	321	44	1
230	321	44	3
242	321	44	1
220	312	45	2
222	317	45	1
