x	y	z	Post NMDA receptor activation events
230	320	39	1
231	320	39	1
234	320	39	3
219	321	39	3
229	321	39	1
232	321	39	3
233	321	39	2
234	321	39	1
231	322	39	1
232	323	39	1
211	324	39	1
212	324	39	1
212	325	39	1
208	327	39	1
212	327	39	1
197	328	39	1
214	274	40	3
197	283	40	1
237	283	40	1
195	284	40	4
194	285	40	1
204	285	40	1
196	286	40	1
198	286	40	1
206	286	40	1
204	287	40	1
202	288	40	1
206	288	40	2
211	288	40	1
193	290	40	2
218	290	40	1
192	291	40	1
196	291	40	2
225	291	40	2
199	292	40	1
206	292	40	1
208	292	40	2
212	292	40	1
221	292	40	2
227	292	40	3
236	292	40	1
242	292	40	1
194	293	40	1
216	293	40	1
229	293	40	1
207	294	40	1
217	294	40	1
221	294	40	2
228	294	40	3
237	294	40	2
238	294	40	1
239	294	40	1
197	295	40	3
204	295	40	1
220	295	40	2
227	295	40	1
203	296	40	1
206	296	40	1
211	296	40	1
215	296	40	1
217	296	40	1
234	296	40	1
235	296	40	2
207	297	40	1
215	297	40	2
216	297	40	2
221	297	40	4
230	297	40	1
241	297	40	2
212	298	40	1
216	298	40	1
222	298	40	2
226	298	40	2
228	298	40	1
230	298	40	2
234	298	40	2
222	299	40	4
225	299	40	1
236	299	40	1
237	299	40	1
225	300	40	1
229	300	40	1
236	300	40	1
215	301	40	3
228	301	40	1
229	301	40	2
236	301	40	3
237	301	40	1
219	302	40	1
224	302	40	1
233	302	40	2
243	302	40	1
228	303	40	1
234	303	40	1
229	304	40	2
235	304	40	2
241	304	40	1
243	304	40	2
245	304	40	1
214	305	40	1
232	305	40	1
234	305	40	2
210	306	40	4
213	306	40	1
214	306	40	1
225	306	40	2
228	306	40	3
230	306	40	3
239	306	40	1
241	306	40	2
194	307	40	1
202	307	40	1
215	307	40	1
223	307	40	1
227	307	40	1
228	307	40	2
238	307	40	2
241	307	40	1
242	307	40	1
243	307	40	1
223	308	40	2
225	308	40	2
228	308	40	1
233	308	40	1
239	308	40	3
240	308	40	1
195	309	40	2
203	309	40	1
218	309	40	1
220	309	40	1
223	309	40	2
226	309	40	1
227	309	40	1
228	309	40	2
240	309	40	1
194	310	40	1
217	310	40	1
218	310	40	1
219	310	40	1
221	310	40	1
224	310	40	2
225	310	40	2
229	310	40	1
241	310	40	1
242	310	40	2
217	311	40	1
220	311	40	1
228	311	40	1
237	311	40	1
240	311	40	1
241	311	40	1
217	312	40	1
218	312	40	3
220	312	40	2
229	312	40	1
232	312	40	1
235	312	40	1
240	312	40	1
241	312	40	1
242	312	40	2
243	312	40	2
213	313	40	1
216	313	40	3
217	313	40	1
219	313	40	1
236	313	40	1
238	313	40	1
240	313	40	1
241	313	40	2
215	314	40	2
219	314	40	1
220	314	40	2
236	314	40	1
239	314	40	2
217	315	40	1
220	315	40	1
221	315	40	4
229	315	40	1
239	315	40	1
241	315	40	2
242	315	40	1
243	315	40	4
245	315	40	2
216	316	40	2
217	316	40	1
220	316	40	2
221	316	40	2
236	316	40	1
237	316	40	1
240	316	40	1
242	316	40	2
243	316	40	1
207	317	40	1
219	317	40	2
221	317	40	3
226	317	40	2
235	317	40	1
220	318	40	1
229	318	40	2
231	318	40	2
238	318	40	1
241	318	40	1
243	318	40	2
246	318	40	2
215	319	40	1
219	319	40	1
237	319	40	2
238	319	40	2
239	319	40	2
241	319	40	3
242	319	40	2
243	319	40	2
217	320	40	1
221	320	40	1
223	320	40	1
225	320	40	1
232	320	40	2
240	320	40	1
241	320	40	1
216	321	40	1
227	321	40	2
230	321	40	1
240	321	40	1
231	322	40	1
228	323	40	2
212	324	40	2
229	324	40	3
208	330	40	1
193	280	41	2
197	282	41	1
217	292	41	2
226	292	41	2
210	294	41	1
213	294	41	1
217	294	41	1
199	296	41	2
204	297	41	1
213	297	41	1
227	299	41	2
237	299	41	1
231	300	41	2
235	301	41	2
229	302	41	1
222	303	41	2
227	304	41	1
228	304	41	1
232	304	41	1
224	305	41	2
226	305	41	2
227	305	41	1
229	305	41	1
230	305	41	2
231	305	41	1
217	306	41	1
224	306	41	2
227	306	41	1
230	306	41	3
211	308	41	1
220	308	41	2
226	308	41	2
229	308	41	2
239	308	41	4
243	308	41	1
196	309	41	2
220	309	41	1
223	309	41	1
225	309	41	1
239	309	41	1
211	310	41	1
223	310	41	1
224	310	41	1
231	310	41	2
222	311	41	1
233	311	41	2
241	311	41	1
216	312	41	1
217	312	41	2
234	312	41	1
240	312	41	2
241	312	41	2
242	312	41	3
219	313	41	2
221	313	41	1
222	313	41	1
223	313	41	1
239	313	41	1
245	313	41	1
220	314	41	4
221	314	41	1
228	314	41	1
232	314	41	2
235	314	41	2
238	314	41	1
239	314	41	1
242	314	41	1
243	314	41	2
218	315	41	2
238	315	41	3
216	316	41	3
219	316	41	1
221	316	41	1
237	316	41	1
246	316	41	2
218	317	41	1
221	317	41	3
223	317	41	1
235	317	41	2
242	317	41	2
244	317	41	1
217	318	41	2
219	318	41	3
240	318	41	1
241	318	41	1
246	318	41	1
230	319	41	1
242	319	41	1
243	319	41	2
231	320	41	1
240	320	41	1
230	321	41	3
231	321	41	2
240	321	41	4
228	322	41	2
230	322	41	1
214	326	41	2
215	297	42	1
228	299	42	1
221	301	42	1
213	302	42	1
223	302	42	3
220	303	42	1
220	304	42	2
212	305	42	2
220	305	42	2
229	305	42	2
223	306	42	1
232	306	42	1
239	306	42	3
226	307	42	2
223	308	42	1
241	308	42	2
220	309	42	2
223	309	42	2
226	309	42	1
236	309	42	1
242	309	42	1
221	310	42	1
236	310	42	2
238	310	42	1
220	311	42	2
222	311	42	1
223	311	42	1
236	311	42	2
242	311	42	1
214	312	42	1
218	312	42	1
221	312	42	3
222	312	42	1
241	312	42	1
243	312	42	1
221	313	42	1
222	313	42	1
224	313	42	1
226	313	42	2
234	313	42	1
240	313	42	1
244	313	42	3
221	314	42	1
225	314	42	1
204	315	42	1
217	315	42	1
219	315	42	1
220	315	42	2
222	315	42	2
226	315	42	1
230	315	42	2
241	315	42	1
220	316	42	2
225	316	42	2
226	316	42	1
228	316	42	1
231	316	42	3
238	316	42	4
239	316	42	1
241	316	42	3
242	316	42	1
243	316	42	1
223	317	42	1
224	317	42	1
226	317	42	2
232	317	42	2
238	317	42	2
240	317	42	1
217	318	42	3
219	318	42	2
228	318	42	2
231	318	42	1
243	318	42	1
246	318	42	2
204	319	42	1
224	319	42	1
226	319	42	1
228	319	42	2
242	319	42	1
229	320	42	2
230	320	42	3
241	320	42	2
218	321	42	1
229	321	42	1
219	304	43	1
221	305	43	1
228	305	43	1
222	307	43	1
220	308	43	1
222	308	43	2
220	309	43	2
242	309	43	3
219	310	43	1
234	310	43	2
222	311	43	1
234	311	43	1
236	311	43	1
219	312	43	1
220	312	43	1
242	312	43	3
236	313	43	1
240	313	43	1
229	315	43	2
230	315	43	2
238	315	43	1
245	315	43	2
223	316	43	3
228	318	43	1
229	318	43	1
217	319	43	2
242	319	43	1
244	319	43	2
229	321	43	4
226	322	43	1
215	324	43	2
220	304	44	1
220	306	44	1
220	309	44	1
211	310	44	3
224	310	44	2
225	311	44	1
243	312	44	1
219	313	44	1
229	313	44	1
211	314	44	2
237	314	44	1
241	314	44	1
238	315	44	2
204	316	44	1
225	317	44	1
227	317	44	1
231	317	44	1
238	317	44	1
230	318	44	2
243	318	44	1
206	319	44	1
223	319	44	2
228	320	44	1
224	321	44	1
229	321	44	1
242	321	44	1
216	316	45	1
222	317	45	3
