x	y	z	Death Receptor Signalling
213	302	42	1
221	302	42	1
222	303	42	2
220	304	42	4
220	305	42	2
223	306	42	1
231	306	42	1
232	306	42	1
221	307	42	1
226	307	42	1
227	307	42	1
220	308	42	1
223	308	42	3
227	308	42	1
239	308	42	1
240	308	42	3
220	309	42	2
225	309	42	1
226	309	42	1
235	309	42	1
236	309	42	1
221	310	42	1
222	310	42	1
236	310	42	1
239	310	42	1
240	310	42	1
241	310	42	2
238	311	42	2
239	311	42	3
214	312	42	1
222	312	42	2
223	312	42	1
243	312	42	1
244	312	42	2
221	313	42	1
222	313	42	1
224	313	42	1
226	313	42	2
234	313	42	1
240	313	42	1
244	313	42	2
221	314	42	1
225	314	42	2
236	314	42	2
242	314	42	2
222	315	42	1
220	316	42	1
225	316	42	2
227	316	42	2
228	316	42	1
238	316	42	1
241	316	42	1
242	316	42	1
243	316	42	2
221	317	42	1
224	317	42	2
227	317	42	2
232	317	42	1
240	317	42	1
218	318	42	2
220	318	42	1
231	318	42	1
240	318	42	2
243	318	42	1
246	318	42	2
204	319	42	1
224	319	42	1
227	319	42	2
229	319	42	2
230	319	42	1
231	319	42	1
241	319	42	2
242	319	42	1
226	320	42	1
228	320	42	1
229	320	42	2
231	320	42	1
218	321	42	2
229	321	42	1
230	321	42	2
226	322	42	2
231	322	42	1
225	303	43	1
219	304	43	1
221	307	43	2
211	308	43	1
220	308	43	1
223	308	43	1
242	309	43	3
217	310	43	1
218	310	43	1
219	310	43	1
222	310	43	1
219	311	43	3
221	311	43	1
222	311	43	4
225	311	43	2
234	311	43	1
236	311	43	1
239	311	43	1
241	311	43	3
211	312	43	1
219	312	43	1
220	312	43	2
242	312	43	1
238	313	43	2
238	314	43	1
223	315	43	2
238	315	43	1
245	315	43	1
204	316	43	1
241	316	43	2
227	317	43	2
238	317	43	1
217	318	43	1
218	318	43	1
229	318	43	1
242	319	43	2
244	319	43	1
229	321	43	1
220	304	44	1
219	306	44	1
223	308	44	3
219	310	44	2
219	311	44	1
223	312	44	2
243	312	44	2
211	314	44	1
221	314	44	1
220	315	44	1
222	315	44	2
238	317	44	1
242	317	44	2
243	318	44	1
242	319	44	5
226	320	44	2
228	320	44	1
229	321	44	1
242	321	44	1
220	312	45	2
216	316	45	2
